group_id,season_id,division,group_letter,player_id,slot,played,wins,losses,draws,games_for,games_against,win_pct,points,bonus,total
2008-s5-A-GD,2008-s5,A,D,P0956,2,3,0,3,0,8,22,27,0,0,0
2008-s5-A-GD,2008-s5,A,D,P0999,3,5,3,2,0,24,26,48,9,0,9
2008-s5-A-GD,2008-s5,A,D,P1013,4,6,3,1,2,35,25,58,11,1,12
2008-s5-A-GD,2008-s5,A,D,P1045,5,5,2,1,2,26,24,52,8,0,8
2008-s5-A-GD,2008-s5,A,D,P0965,6,6,1,5,0,25,35,42,3,1,4
2008-s5-A-GE,2008-s5,A,E,P1002,0,6,4,0,2,35,25,58,14,1,15
2008-s5-A-GE,2008-s5,A,E,P1148,1,6,0,5,1,21,39,35,1,1,2
2008-s5-A-GE,2008-s5,A,E,P1138,2,6,3,3,0,28,32,47,9,1,10
2008-s5-A-GE,2008-s5,A,E,P0617,3,5,2,3,0,26,24,52,6,0,6
2008-s5-A-GE,2008-s5,A,E,P1037,4,5,3,1,1,30,20,60,10,0,10
2008-s5-A-GE,2008-s5,A,E,P0951,5,6,2,4,0,28,32,47,6,1,7
2008-s5-A-GE,2008-s5,A,E,P0363,6,4,3,1,0,22,18,55,9,0,9
2008-s5-A-GF,2008-s5,A,F,P0512,0,6,6,0,0,44,16,73,18,1,19
2008-s5-A-GF,2008-s5,A,F,P1111,1,5,1,4,0,17,33,34,3,0,3
2008-s5-A-GF,2008-s5,A,F,P1010,2,5,1,4,0,11,39,22,3,0,3
2008-s5-A-GF,2008-s5,A,F,P0982,3,6,2,4,0,27,33,45,6,1,7
2008-s5-A-GF,2008-s5,A,F,P1105,4,6,5,1,0,45,15,75,15,1,16
2008-s5-A-GF,2008-s5,A,F,P0616,5,6,3,3,0,26,34,43,9,1,10
2008-s5-A-GF,2008-s5,A,F,P1042,6,6,2,4,0,30,30,50,6,1,7
2008-s5-A-GG,2008-s5,A,G,P1097,0,6,2,4,0,26,34,43,6,1,7
2008-s5-A-GG,2008-s5,A,G,P1166,1,6,3,3,0,31,29,52,9,1,10
2008-s5-A-GG,2008-s5,A,G,P0607,2,6,5,1,0,37,23,62,15,1,16
2008-s5-A-GG,2008-s5,A,G,P0858,3,5,3,1,1,30,20,60,10,0,10
2008-s5-A-GG,2008-s5,A,G,P0996,4,6,3,2,1,32,28,53,10,1,11
2008-s5-A-GG,2008-s5,A,G,P1034,5,5,1,4,0,14,36,28,3,0,3
2008-s5-A-GG,2008-s5,A,G,P0658,6,6,2,4,0,30,30,50,6,1,7
2008-s5-B-GA,2008-s5,B,A,P0928,0,4,0,4,0,9,31,23,0,0,0
2008-s5-B-GA,2008-s5,B,A,P1160,1,6,3,3,0,30,30,50,9,1,10
2008-s5-B-GA,2008-s5,B,A,P1053,2,6,4,2,0,38,22,63,12,1,13
2008-s5-B-GA,2008-s5,B,A,P1130,3,6,1,5,0,21,39,35,3,1,4
2008-s5-B-GA,2008-s5,B,A,P1025,4,5,5,0,0,37,13,74,15,0,15
2008-s5-B-GA,2008-s5,B,A,P1177,5,5,2,3,0,17,33,34,6,0,6
2008-s5-B-GA,2008-s5,B,A,P1048,6,6,4,2,0,38,22,63,12,1,13
2008-s5-B-GB,2008-s5,B,B,P1146,0,4,3,1,0,23,17,58,9,0,9
2008-s5-B-GB,2008-s5,B,B,P0685,1,5,2,2,1,24,26,48,7,0,7
2008-s5-B-GB,2008-s5,B,B,P1135,2,4,2,2,0,21,19,53,6,0,6
2008-s5-B-GB,2008-s5,B,B,P1005,3,6,2,3,1,36,24,60,7,1,8
2008-s5-B-GB,2008-s5,B,B,P1151,4,5,3,1,1,34,16,68,10,0,10
2008-s5-B-GB,2008-s5,B,B,P1173,5,6,0,6,0,0,60,0,0,1,1
2008-s5-B-GB,2008-s5,B,B,P0327,6,6,4,1,1,42,18,70,13,1,14
2008-s5-B-GC,2008-s5,B,C,P1098,0,6,3,3,0,33,27,55,9,1,10
2008-s5-B-GC,2008-s5,B,C,P1008,1,6,4,0,2,39,21,65,14,1,15
2008-s5-B-GC,2008-s5,B,C,P0793,2,5,1,3,1,15,35,30,4,0,4
2008-s5-B-GC,2008-s5,B,C,P0431,3,6,1,4,1,22,38,37,4,1,5
2008-s5-B-GC,2008-s5,B,C,P1057,4,6,3,2,1,28,32,47,10,1,11
2008-s5-B-GC,2008-s5,B,C,P1167,5,6,4,2,0,40,20,67,12,1,13
2008-s5-B-GC,2008-s5,B,C,P1096,6,5,1,3,1,23,27,46,4,0,4
2008-s5-B-GD,2008-s5,B,D,P1067,0,4,2,2,0,25,15,63,6,0,6
2008-s5-B-GD,2008-s5,B,D,P1046,1,5,3,1,1,27,23,54,10,0,10
2008-s5-B-GD,2008-s5,B,D,P1032,2,5,1,2,2,19,31,38,5,0,5
2008-s5-B-GD,2008-s5,B,D,P1060,3,5,2,2,1,28,22,56,7,0,7
2008-s5-B-GD,2008-s5,B,D,P1043,4,4,0,4,0,11,29,28,0,0,0
2008-s5-B-GD,2008-s5,B,D,P1112,5,5,4,1,0,30,20,60,12,0,12
2008-s5-B-GD,2008-s5,B,D,P1133,6,0,0,0,0,0,0,,0,0,0
2008-s5-B-GE,2008-s5,B,E,P1050,0,6,2,3,1,32,28,53,7,1,8
2008-s5-B-GE,2008-s5,B,E,P0938,1,6,4,1,1,42,18,70,13,1,14
2008-s5-B-GE,2008-s5,B,E,P1108,2,6,4,1,1,45,15,75,13,1,14
2008-s5-B-GE,2008-s5,B,E,P1018,3,6,1,5,0,21,39,35,3,1,4
2008-s5-B-GE,2008-s5,B,E,P0718,4,6,1,4,1,15,45,25,4,1,5
2008-s5-B-GE,2008-s5,B,E,P0959,5,6,1,4,1,17,43,28,4,1,5
2008-s5-B-GE,2008-s5,B,E,P1134,6,6,5,0,1,38,22,63,16,1,17
2008-s5-B-GF,2008-s5,B,F,P1091,0,6,3,2,1,29,31,48,10,1,11
2008-s5-B-GF,2008-s5,B,F,P0217,1,6,2,4,0,28,32,47,6,1,7
2008-s5-B-GF,2008-s5,B,F,P1123,2,6,5,0,1,41,19,68,16,1,17
2008-s5-B-GF,2008-s5,B,F,P0995,3,3,1,2,0,13,17,43,3,0,3
2008-s5-B-GF,2008-s5,B,F,P1139,4,3,0,3,0,8,22,27,0,0,0
2008-s5-B-GF,2008-s5,B,F,P0952,5,4,2,1,1,20,20,50,7,0,7
2008-s5-B-GF,2008-s5,B,F,P1106,6,4,1,2,1,21,19,53,4,0,4
2009-s1-A-GA,2009-s1,A,A,P0558,0,6,4,2,0,33,27,55,12,1,13
2009-s1-A-GA,2009-s1,A,A,P0689,1,4,2,2,0,19,21,48,6,0,6
2009-s1-A-GA,2009-s1,A,A,P0658,2,5,0,5,0,18,32,36,0,0,0
2009-s1-A-GA,2009-s1,A,A,P0029,3,6,5,1,0,36,24,60,15,1,16
2009-s1-A-GA,2009-s1,A,A,P1244,4,4,2,2,0,20,20,50,6,0,6
2009-s1-A-GA,2009-s1,A,A,P0697,5,3,0,3,0,10,20,33,0,0,0
2009-s1-A-GA,2009-s1,A,A,P1294,6,6,4,2,0,34,26,57,12,1,13
2009-s1-A-GB,2009-s1,A,B,P1158,0,6,2,3,1,32,28,53,7,1,8
2009-s1-A-GB,2009-s1,A,B,P1383,1,6,1,5,0,23,37,38,3,1,4
2009-s1-A-GB,2009-s1,A,B,P1310,2,5,0,5,0,12,38,24,0,0,0
2009-s1-A-GB,2009-s1,A,B,P0672,3,6,4,1,1,34,26,57,13,1,14
2009-s1-A-GB,2009-s1,A,B,P0969,4,6,4,1,1,36,24,60,13,1,14
2009-s1-A-GB,2009-s1,A,B,P1303,5,5,1,3,1,21,29,42,4,0,4
2009-s1-A-GB,2009-s1,A,B,P1368,6,6,6,0,0,42,18,70,18,1,19
2009-s1-A-GC,2009-s1,A,C,P0858,0,5,5,0,0,40,10,80,15,0,15
2009-s1-A-GC,2009-s1,A,C,P0363,1,4,1,3,0,13,27,33,3,0,3
2009-s1-A-GC,2009-s1,A,C,P1151,2,5,0,4,1,11,39,22,1,0,1
2009-s1-A-GC,2009-s1,A,C,P0616,3,6,0,5,1,20,40,33,1,1,2
2009-s1-A-GC,2009-s1,A,C,P1074,4,6,3,3,0,33,27,55,9,1,10
2009-s1-A-GC,2009-s1,A,C,P0707,5,6,4,2,0,32,28,53,12,1,13
2009-s1-A-GC,2009-s1,A,C,P0951,6,6,5,1,0,41,19,68,15,1,16
2009-s1-A-GD,2009-s1,A,D,P0512,0,6,5,1,0,44,16,73,15,1,16
2009-s1-A-GD,2009-s1,A,D,P0982,1,5,0,5,0,7,43,14,0,0,0
2009-s1-A-GD,2009-s1,A,D,P1330,2,6,4,2,0,35,25,58,12,1,13
2009-s1-A-GD,2009-s1,A,D,P1259,3,6,3,3,0,32,28,53,9,1,10
2009-s1-A-GD,2009-s1,A,D,P1324,4,5,1,4,0,16,34,32,3,0,3
2009-s1-A-GD,2009-s1,A,D,P1292,5,6,4,2,0,39,21,65,12,1,13
2009-s1-A-GD,2009-s1,A,D,P1241,6,6,3,3,0,27,33,45,9,1,10
2009-s1-A-GE,2009-s1,A,E,P1318,0,5,1,4,0,20,30,40,3,0,3
2009-s1-A-GE,2009-s1,A,E,P0607,1,6,3,2,1,32,28,53,10,1,11
2009-s1-A-GE,2009-s1,A,E,P0140,2,6,3,2,1,36,24,60,10,1,11
2009-s1-A-GE,2009-s1,A,E,P0820,3,5,0,5,0,15,35,30,0,0,0
2009-s1-A-GE,2009-s1,A,E,P0984,4,6,5,0,1,38,22,63,16,1,17
2009-s1-A-GE,2009-s1,A,E,P0491,5,6,5,0,1,37,23,62,16,1,17
2009-s1-A-GE,2009-s1,A,E,P1040,6,4,0,4,0,12,28,30,0,0,0
2009-s1-A-GF,2009-s1,A,F,P1088,0,6,4,2,0,42,18,70,12,1,13
2009-s1-A-GF,2009-s1,A,F,P1104,1,5,2,3,0,20,30,40,6,0,6
2009-s1-A-GF,2009-s1,A,F,P0962,2,4,3,1,0,26,14,65,9,0,9
2009-s1-A-GF,2009-s1,A,F,P1360,3,6,4,2,0,38,22,63,12,1,13
2009-s1-A-GF,2009-s1,A,F,P1054,4,6,3,3,0,33,27,55,9,1,10
2009-s1-A-GF,2009-s1,A,F,P1236,5,3,0,3,0,1,29,3,0,0,0
2009-s1-A-GF,2009-s1,A,F,P1354,6,4,1,3,0,10,30,25,3,0,3
2009-s1-A-GG,2009-s1,A,G,P1205,0,6,4,1,1,32,28,53,13,1,14
2009-s1-A-GG,2009-s1,A,G,P1282,1,6,0,6,0,15,45,25,0,1,1
2009-s1-A-GG,2009-s1,A,G,P1051,2,5,1,4,0,18,32,36,3,0,3
2009-s1-A-GG,2009-s1,A,G,P1284,3,6,3,3,0,29,31,48,9,1,10
2009-s1-A-GG,2009-s1,A,G,P1194,4,6,3,2,1,33,27,55,10,1,11
2009-s1-A-GG,2009-s1,A,G,P1349,5,5,2,3,0,23,27,46,6,0,6
2009-s1-A-GG,2009-s1,A,G,P1002,6,6,6,0,0,50,10,83,18,1,19
2009-s1-A-GH,2009-s1,A,H,P1022,0,5,4,0,1,30,20,60,13,0,13
2009-s1-A-GH,2009-s1,A,H,P1361,1,3,0,2,1,8,22,27,1,0,1
2009-s1-A-GH,2009-s1,A,H,P0678,2,4,1,3,0,17,23,43,3,0,3
2009-s1-A-GH,2009-s1,A,H,P1275,3,4,2,2,0,17,23,43,6,0,6
2009-s1-A-GH,2009-s1,A,H,P1357,4,6,0,5,1,23,37,38,1,1,2
2009-s1-A-GH,2009-s1,A,H,P0764,5,6,3,2,1,34,26,57,10,1,11
2009-s1-A-GH,2009-s1,A,H,P1085,6,6,4,0,2,41,19,68,14,1,15
2009-s1-B-GA,2009-s1,B,A,P0938,0,5,1,3,1,22,28,44,4,0,4
2009-s1-B-GA,2009-s1,B,A,P1290,1,6,3,2,1,29,31,48,10,1,11
2009-s1-B-GA,2009-s1,B,A,P0870,2,6,4,2,0,33,27,55,12,1,13
2009-s1-B-GA,2009-s1,B,A,P1108,3,4,1,2,1,20,20,50,4,0,4
2009-s1-B-GA,2009-s1,B,A,P0217,4,5,1,3,1,24,26,48,4,0,4
2009-s1-B-GA,2009-s1,B,A,P1195,5,6,3,2,1,33,27,55,10,1,11
2009-s1-B-GA,2009-s1,B,A,P0772,6,6,3,2,1,29,31,48,10,1,11
2009-s1-B-GB,2009-s1,B,B,P0999,0,6,3,1,2,35,25,58,11,1,12
2009-s1-B-GB,2009-s1,B,B,P1005,1,6,3,2,1,34,26,57,10,1,11
2009-s1-B-GB,2009-s1,B,B,P1196,2,6,4,2,0,38,22,63,12,1,13
2009-s1-B-GB,2009-s1,B,B,P1302,3,5,1,4,0,18,32,36,3,0,3
2009-s1-B-GB,2009-s1,B,B,P1184,4,6,2,3,1,27,33,45,7,1,8
2009-s1-B-GB,2009-s1,B,B,P0928,5,4,2,2,0,14,26,35,6,0,6
2009-s1-B-GB,2009-s1,B,B,P1060,6,5,2,3,0,24,26,48,6,0,6
2009-s1-B-GC,2009-s1,B,C,P1371,0,6,4,1,1,43,17,72,13,1,14
2009-s1-B-GC,2009-s1,B,C,P1167,1,6,4,1,1,36,24,60,13,1,14
2009-s1-B-GC,2009-s1,B,C,P1096,2,6,4,1,1,36,24,60,13,1,14
2009-s1-B-GC,2009-s1,B,C,P1362,3,5,2,3,0,25,25,50,6,0,6
2009-s1-B-GC,2009-s1,B,C,P1346,4,4,1,2,1,18,22,45,4,0,4
2009-s1-B-GC,2009-s1,B,C,P1219,5,6,1,5,0,16,44,27,3,1,4
2009-s1-B-GC,2009-s1,B,C,P1186,6,5,1,4,0,16,34,32,3,0,3
2009-s1-B-GD,2009-s1,B,D,P1298,0,4,0,4,0,10,30,25,0,0,0
2009-s1-B-GD,2009-s1,B,D,P1289,1,6,6,0,0,45,15,75,18,1,19
2009-s1-B-GD,2009-s1,B,D,P1106,2,5,2,3,0,26,24,52,6,0,6
2009-s1-B-GD,2009-s1,B,D,P1190,3,4,0,4,0,9,31,23,0,0,0
2009-s1-B-GD,2009-s1,B,D,P1347,4,6,5,1,0,37,23,62,15,1,16
2009-s1-B-GD,2009-s1,B,D,P1204,5,5,3,2,0,31,19,62,9,0,9
2009-s1-B-GD,2009-s1,B,D,P1057,6,2,0,2,0,2,18,10,0,0,0
2009-s1-B-GE,2009-s1,B,E,P1287,0,6,1,4,1,27,33,45,4,1,5
2009-s1-B-GE,2009-s1,B,E,P1208,1,6,0,6,0,18,42,30,0,1,1
2009-s1-B-GE,2009-s1,B,E,P0344,2,6,3,1,2,34,26,57,11,1,12
2009-s1-B-GE,2009-s1,B,E,P1032,3,6,3,1,2,32,28,53,11,1,12
2009-s1-B-GE,2009-s1,B,E,P0907,4,6,3,2,1,32,28,53,10,1,11
2009-s1-B-GE,2009-s1,B,E,P1127,5,6,4,1,1,38,22,63,13,1,14
2009-s1-B-GE,2009-s1,B,E,P1185,6,6,3,2,1,29,31,48,10,1,11
2009-s1-B-GF,2009-s1,B,F,P1351,0,5,4,1,0,33,17,66,12,0,12
2009-s1-B-GF,2009-s1,B,F,P1230,1,5,4,1,0,33,17,66,12,0,12
2009-s1-B-GF,2009-s1,B,F,P1278,2,4,3,1,0,26,14,65,9,0,9
2009-s1-B-GF,2009-s1,B,F,P1331,3,2,0,2,0,1,19,5,0,0,0
2009-s1-B-GF,2009-s1,B,F,P0431,4,6,3,3,0,32,28,53,9,1,10
2009-s1-B-GF,2009-s1,B,F,P1252,5,4,0,4,0,15,25,38,0,0,0
2009-s1-B-GF,2009-s1,B,F,P0718,6,2,0,2,0,0,20,0,0,0,0
2009-s2-A-GA,2009-s2,A,A,P0748,0,6,3,2,1,33,27,55,10,1,11
2009-s2-A-GA,2009-s2,A,A,P1388,1,3,2,1,0,17,13,57,6,0,6
2009-s2-A-GA,2009-s2,A,A,P1258,2,4,1,3,0,16,24,40,3,0,3
2009-s2-A-GA,2009-s2,A,A,P1381,3,6,2,4,0,30,30,50,6,1,7
2009-s2-A-GA,2009-s2,A,A,P1261,4,2,1,1,0,9,11,45,3,0,3
2009-s2-A-GA,2009-s2,A,A,P1074,5,3,1,1,1,13,17,43,4,0,4
2009-s2-A-GA,2009-s2,A,A,P0140,6,2,2,0,0,12,8,60,6,0,6
2009-s2-A-GB,2009-s2,A,B,P1176,0,4,1,3,0,16,24,40,3,0,3
2009-s2-A-GB,2009-s2,A,B,P0969,1,4,1,3,0,12,28,30,3,0,3
2009-s2-A-GB,2009-s2,A,B,P1223,2,5,4,1,0,36,14,72,12,0,12
2009-s2-A-GB,2009-s2,A,B,P0984,3,6,5,1,0,39,21,65,15,1,16
2009-s2-A-GB,2009-s2,A,B,P0962,4,6,4,2,0,34,26,57,12,1,13
2009-s2-A-GB,2009-s2,A,B,P1127,5,4,0,4,0,13,27,33,0,0,0
2009-s2-A-GB,2009-s2,A,B,P0255,6,5,2,3,0,20,30,40,6,0,6
2009-s2-A-GC,2009-s2,A,C,P1380,0,6,5,1,0,42,18,70,15,1,16
2009-s2-A-GC,2009-s2,A,C,P0558,1,6,2,4,0,24,36,40,6,1,7
2009-s2-A-GC,2009-s2,A,C,P0858,2,5,4,1,0,33,17,66,12,0,12
2009-s2-A-GC,2009-s2,A,C,P0707,3,6,5,1,0,42,18,70,15,1,16
2009-s2-A-GC,2009-s2,A,C,P1266,4,6,3,3,0,37,23,62,9,1,10
2009-s2-A-GC,2009-s2,A,C,P1075,5,6,1,5,0,8,52,13,3,1,4
2009-s2-A-GC,2009-s2,A,C,P1358,6,5,0,5,0,14,36,28,0,0,0
2009-s2-A-GD,2009-s2,A,D,P1237,0,5,1,4,0,14,36,28,3,0,3
2009-s2-A-GD,2009-s2,A,D,P1312,1,6,5,1,0,43,17,72,15,1,16
2009-s2-A-GD,2009-s2,A,D,P1326,2,6,2,3,1,29,31,48,7,1,8
2009-s2-A-GD,2009-s2,A,D,P0196,3,6,3,1,2,35,25,58,11,1,12
2009-s2-A-GD,2009-s2,A,D,P1255,4,5,3,2,0,24,26,48,9,0,9
2009-s2-A-GD,2009-s2,A,D,P1063,5,6,1,5,0,21,39,35,3,1,4
2009-s2-A-GD,2009-s2,A,D,P1390,6,6,3,2,1,34,26,57,10,1,11
2009-s2-A-GE,2009-s2,A,E,P1304,0,5,3,1,1,30,20,60,10,0,10
2009-s2-A-GE,2009-s2,A,E,P1093,1,6,3,2,1,27,33,45,10,1,11
2009-s2-A-GE,2009-s2,A,E,P1192,2,5,2,2,1,28,22,56,7,0,7
2009-s2-A-GE,2009-s2,A,E,P0950,3,6,3,3,0,30,30,50,9,1,10
2009-s2-A-GE,2009-s2,A,E,P1172,4,6,0,4,2,21,39,35,2,1,3
2009-s2-A-GE,2009-s2,A,E,P1293,5,6,4,1,1,36,24,60,13,1,14
2009-s2-A-GE,2009-s2,A,E,P1179,6,6,0,2,4,28,32,47,4,1,5
2009-s2-A-GF,2009-s2,A,F,P0366,0,6,3,2,1,35,25,58,10,1,11
2009-s2-A-GF,2009-s2,A,F,P1206,1,4,1,3,0,15,25,38,3,0,3
2009-s2-A-GF,2009-s2,A,F,P1167,2,4,0,4,0,6,34,15,0,0,0
2009-s2-A-GF,2009-s2,A,F,P1340,3,6,3,2,1,34,26,57,10,1,11
2009-s2-A-GF,2009-s2,A,F,P1354,4,4,1,1,2,20,20,50,5,0,5
2009-s2-A-GF,2009-s2,A,F,P1296,5,6,4,2,0,38,22,63,12,1,13
2009-s2-A-GF,2009-s2,A,F,P1279,6,6,4,2,0,32,28,53,12,1,13
2009-s2-A-GG,2009-s2,A,G,P1376,0,5,1,4,0,20,30,40,3,0,3
2009-s2-A-GG,2009-s2,A,G,P1088,1,6,4,2,0,32,28,53,12,1,13
2009-s2-A-GG,2009-s2,A,G,P1231,2,5,3,2,0,29,21,58,9,0,9
2009-s2-A-GG,2009-s2,A,G,P1215,3,6,1,5,0,16,44,27,3,1,4
2009-s2-A-GG,2009-s2,A,G,P0764,4,6,4,2,0,32,28,53,12,1,13
2009-s2-A-GG,2009-s2,A,G,P1318,5,6,5,1,0,45,15,75,15,1,16
2009-s2-A-GG,2009-s2,A,G,P1289,6,6,2,4,0,26,34,43,6,1,7
2009-s2-A-GH,2009-s2,A,H,P1384,0,6,1,3,2,29,31,48,5,1,6
2009-s2-A-GH,2009-s2,A,H,P0512,1,5,3,1,1,29,21,58,10,0,10
2009-s2-A-GH,2009-s2,A,H,P0951,2,6,1,4,1,21,39,35,4,1,5
2009-s2-A-GH,2009-s2,A,H,P1368,3,5,4,1,0,33,17,66,12,0,12
2009-s2-A-GH,2009-s2,A,H,P1232,4,6,4,1,1,36,24,60,13,1,14
2009-s2-A-GH,2009-s2,A,H,P1199,5,4,1,1,2,22,18,55,5,0,5
2009-s2-A-GH,2009-s2,A,H,P1038,6,4,0,3,1,10,30,25,1,0,1
2009-s2-B-GA,2009-s2,B,A,P0772,0,6,2,4,0,29,31,48,6,1,7
2009-s2-B-GA,2009-s2,B,A,P1197,1,6,4,1,1,31,29,52,13,1,14
2009-s2-B-GA,2009-s2,B,A,P1032,2,6,2,4,0,21,39,35,6,1,7
2009-s2-B-GA,2009-s2,B,A,P1147,3,6,4,2,0,34,26,57,12,1,13
2009-s2-B-GA,2009-s2,B,A,P1355,4,6,4,1,1,42,18,70,13,1,14
2009-s2-B-GA,2009-s2,B,A,P1204,5,6,1,5,0,17,43,28,3,1,4
2009-s2-B-GA,2009-s2,B,A,P1273,6,6,3,3,0,36,24,60,9,1,10
2009-s2-B-GB,2009-s2,B,B,P1300,0,6,6,0,0,47,13,78,18,1,19
2009-s2-B-GB,2009-s2,B,B,P1305,1,5,2,3,0,22,28,44,6,0,6
2009-s2-B-GB,2009-s2,B,B,P0907,2,4,2,2,0,15,25,38,6,0,6
2009-s2-B-GB,2009-s2,B,B,P1224,3,4,0,4,0,11,29,28,0,0,0
2009-s2-B-GB,2009-s2,B,B,P1220,4,6,1,5,0,25,35,42,3,1,4
2009-s2-B-GB,2009-s2,B,B,P1229,5,6,4,2,0,36,24,60,12,1,13
2009-s2-B-GB,2009-s2,B,B,P1346,6,5,3,2,0,24,26,48,9,0,9
2009-s2-B-GC,2009-s2,B,C,P1247,0,6,3,3,0,33,27,55,9,1,10
2009-s2-B-GC,2009-s2,B,C,P1322,1,5,5,0,0,41,9,82,15,0,15
2009-s2-B-GC,2009-s2,B,C,P1217,2,5,3,1,1,31,19,62,10,0,10
2009-s2-B-GC,2009-s2,B,C,P1287,3,6,4,1,1,36,24,60,13,1,14
2009-s2-B-GC,2009-s2,B,C,P0431,4,6,2,3,1,31,29,52,7,1,8
2009-s2-B-GC,2009-s2,B,C,P1333,5,6,1,4,1,28,32,47,4,1,5
2009-s2-B-GC,2009-s2,B,C,P1378,6,6,0,6,0,0,60,0,0,0,0
2009-s2-B-GD,2009-s2,B,D,P1295,0,6,0,6,0,4,56,7,0,1,1
2009-s2-B-GD,2009-s2,B,D,P1282,1,6,4,2,0,34,26,57,12,1,13
2009-s2-B-GD,2009-s2,B,D,P1347,2,6,4,2,0,38,22,63,12,1,13
2009-s2-B-GD,2009-s2,B,D,P0870,3,6,5,0,1,39,21,65,16,1,17
2009-s2-B-GD,2009-s2,B,D,P1242,4,6,2,2,2,34,26,57,8,1,9
2009-s2-B-GD,2009-s2,B,D,P1320,5,6,3,3,0,35,25,58,9,1,10
2009-s2-B-GD,2009-s2,B,D,P1364,6,6,1,4,1,26,34,43,4,1,5
2009-s2-B-GE,2009-s2,B,E,P1280,0,6,0,6,0,18,42,30,0,1,1
2009-s2-B-GE,2009-s2,B,E,P1372,1,6,2,1,3,31,29,52,9,1,10
2009-s2-B-GE,2009-s2,B,E,P1344,2,6,4,1,1,36,24,60,13,1,14
2009-s2-B-GE,2009-s2,B,E,P1310,3,6,1,3,2,24,36,40,5,1,6
2009-s2-B-GE,2009-s2,B,E,P1187,4,6,3,1,2,42,18,70,11,1,12
2009-s2-B-GE,2009-s2,B,E,P1265,5,6,3,0,3,37,23,62,12,1,13
2009-s2-B-GE,2009-s2,B,E,P1209,6,6,2,3,1,22,38,37,7,1,8
2009-s2-B-GF,2009-s2,B,F,P0820,0,5,2,2,1,27,23,54,7,0,7
2009-s2-B-GF,2009-s2,B,F,P0217,1,4,3,1,0,24,16,60,9,0,9
2009-s2-B-GF,2009-s2,B,F,P1370,2,5,0,4,1,11,39,22,1,0,1
2009-s2-B-GF,2009-s2,B,F,P1288,3,6,3,3,0,30,30,50,9,1,10
2009-s2-B-GF,2009-s2,B,F,P1373,4,6,5,1,0,42,18,70,15,1,16
2009-s2-B-GF,2009-s2,B,F,P1306,5,6,2,4,0,27,33,45,6,1,7
2009-s2-B-GF,2009-s2,B,F,P1130,6,6,3,3,0,29,31,48,9,1,10
2009-s3-A-GA,2009-s3,A,A,P1103,0,5,4,1,0,29,21,58,12,0,12
2009-s3-A-GA,2009-s3,A,A,P0748,1,6,3,3,0,32,28,53,9,1,10
2009-s3-A-GA,2009-s3,A,A,P1300,2,5,3,2,0,28,22,56,9,0,9
2009-s3-A-GA,2009-s3,A,A,P1096,3,4,0,4,0,14,26,35,0,0,0
2009-s3-A-GA,2009-s3,A,A,P0558,4,6,2,4,0,24,36,40,6,1,7
2009-s3-A-GA,2009-s3,A,A,P1095,5,4,1,3,0,17,23,43,3,0,3
2009-s3-A-GA,2009-s3,A,A,P1304,6,4,4,0,0,26,14,65,12,0,12
2009-s3-A-GB,2009-s3,A,B,P1088,0,6,2,4,0,21,39,35,6,1,7
2009-s3-A-GB,2009-s3,A,B,P1289,1,5,4,1,0,34,16,68,12,0,12
2009-s3-A-GB,2009-s3,A,B,P1243,2,4,2,2,0,17,23,43,6,0,6
2009-s3-A-GB,2009-s3,A,B,P0073,3,6,4,2,0,34,26,57,12,1,13
2009-s3-A-GB,2009-s3,A,B,P0658,4,6,4,2,0,39,21,65,12,1,13
2009-s3-A-GB,2009-s3,A,B,P0344,5,5,1,4,0,19,31,38,3,0,3
2009-s3-A-GB,2009-s3,A,B,P1176,6,4,1,3,0,16,24,40,3,0,3
2009-s3-A-GC,2009-s3,A,C,P1368,0,6,5,0,1,43,17,72,16,1,17
2009-s3-A-GC,2009-s3,A,C,P1323,1,4,2,2,0,18,22,45,6,0,6
2009-s3-A-GC,2009-s3,A,C,P1345,2,5,0,5,0,17,33,34,0,0,0
2009-s3-A-GC,2009-s3,A,C,P1034,3,5,3,2,0,32,18,64,9,0,9
2009-s3-A-GC,2009-s3,A,C,P1291,4,5,1,4,0,13,37,26,3,0,3
2009-s3-A-GC,2009-s3,A,C,P0029,5,6,5,1,0,42,18,70,15,1,16
2009-s3-A-GC,2009-s3,A,C,P1373,6,3,0,2,1,5,25,17,1,0,1
2009-s3-A-GD,2009-s3,A,D,P0707,0,6,5,1,0,40,20,67,15,1,16
2009-s3-A-GD,2009-s3,A,D,P0969,1,6,5,1,0,38,22,63,15,1,16
2009-s3-A-GD,2009-s3,A,D,P0255,2,4,1,2,1,19,21,48,4,0,4
2009-s3-A-GD,2009-s3,A,D,P1381,3,6,0,6,0,20,40,33,0,1,1
2009-s3-A-GD,2009-s3,A,D,P1147,4,5,2,3,0,18,32,36,6,0,6
2009-s3-A-GD,2009-s3,A,D,P0273,5,5,2,3,0,28,22,56,6,0,6
2009-s3-A-GD,2009-s3,A,D,P1234,6,6,3,2,1,27,33,45,10,1,11
2009-s3-A-GE,2009-s3,A,E,P1297,0,4,2,1,1,21,19,53,7,0,7
2009-s3-A-GE,2009-s3,A,E,P1172,1,6,5,0,1,37,23,62,16,1,17
2009-s3-A-GE,2009-s3,A,E,P1197,2,4,0,4,0,11,29,28,0,0,0
2009-s3-A-GE,2009-s3,A,E,P1287,3,3,0,3,0,11,19,37,0,0,0
