playoff_id,season_id,division,seed,player_id,handle
2008-s1-B,2008-s1,B,14,P0633,wlw_z0ml3ie_wlw
2008-s1-B,2008-s1,B,19,P0971,how_biza
2008-s1-B,2008-s1,B,6,P0946,_12inches
2008-s1-B,2008-s1,B,27,,bye
2008-s1-B,2008-s1,B,11,P1091,snooky_style
2008-s1-B,2008-s1,B,22,P1107,lll.n0_lll
2008-s2-A,2008-s2,A,1,P0847,lvlj_the_king
2008-s2-A,2008-s2,A,32,,bye
2008-s2-A,2008-s2,A,16,P0764,expect.defeat
2008-s2-A,2008-s2,A,17,P1026,i_dippinthewic_i
2008-s2-A,2008-s2,A,8,P0140,zl_stu_lz
2008-s2-A,2008-s2,A,25,,bye
2008-s2-A,2008-s2,A,9,P0707,xchriskarenx
2008-s2-A,2008-s2,A,24,P1089,xl_gameover_lx (WC)
2008-s2-A,2008-s2,A,4,P0297,cue.ball
2008-s2-A,2008-s2,A,29,,bye
2008-s2-A,2008-s2,A,13,P0344,real_fkin_deal
2008-s2-A,2008-s2,A,20,P0029,jabronni16
2008-s2-A,2008-s2,A,5,P1085,the_pool_professor
2008-s2-A,2008-s2,A,28,,bye
2008-s2-A,2008-s2,A,12,P0273,midwestern_pool_champ
2008-s2-A,2008-s2,A,21,P0867,mike_scop
2008-s2-A,2008-s2,A,2,P1072,lgt
2008-s2-A,2008-s2,A,31,,bye
2008-s2-A,2008-s2,A,15,P0422,x_psychopath_unleashed_x
2008-s2-A,2008-s2,A,18,P1093,kingvaughan
2008-s2-A,2008-s2,A,7,P0325,scien.tist
2008-s2-A,2008-s2,A,26,,bye
2008-s2-A,2008-s2,A,10,P0961,xMvpSiccx
2008-s2-A,2008-s2,A,23,P1069,OPTIMUS.PRICE_XL (WC)
2008-s2-A,2008-s2,A,3,P0858,superstaaaar
2008-s2-A,2008-s2,A,30,,bye
2008-s2-A,2008-s2,A,14,P0131,scott22883
2008-s2-A,2008-s2,A,19,P0984,p00l_charlie
2008-s2-A,2008-s2,A,6,P1149,r_o_b_b_i_n_z
2008-s2-A,2008-s2,A,27,,bye
2008-s2-A,2008-s2,A,11,P0073,xlx_britishpoolking_xlx
2008-s2-A,2008-s2,A,22,P1035,enjoy.pool (WC)
2008-s2-B,2008-s2,B,1,P1051,nevvf
2008-s2-B,2008-s2,B,32,,bye
2008-s2-B,2008-s2,B,16,P1019,mean.
2008-s2-B,2008-s2,B,17,P0955,lvlister_alex
2008-s2-B,2008-s2,B,8,P0982,Cerebral.Aftermath
2008-s2-B,2008-s2,B,25,,bye
2008-s2-B,2008-s2,B,9,P0956,sex_ified
2008-s2-B,2008-s2,B,24,,bye
2008-s2-B,2008-s2,B,4,P1131,mister.nerdy
2008-s2-B,2008-s2,B,29,,bye
2008-s2-B,2008-s2,B,13,P1129,ypools_most_wanted_aimer
2008-s2-B,2008-s2,B,20,P1115,spaanky (WC)
2008-s2-B,2008-s2,B,5,P0880,trustneo
2008-s2-B,2008-s2,B,28,,bye
2008-s2-B,2008-s2,B,12,P0217,bang.king
2008-s2-B,2008-s2,B,21,,bye
2008-s2-B,2008-s2,B,2,P0247,ch1cubs_1908
2008-s2-B,2008-s2,B,31,,bye
2008-s2-B,2008-s2,B,15,P1047,import_
2008-s2-B,2008-s2,B,18,P1058,xlx_pool.devil_xlx
2008-s2-B,2008-s2,B,7,P0820,xlx_k_e_t_a_n_xlx
2008-s2-B,2008-s2,B,26,,bye
2008-s2-B,2008-s2,B,10,P1007,tiffys_apic
2008-s2-B,2008-s2,B,23,,bye
2008-s2-B,2008-s2,B,3,P1079,p_0_r_n_0
2008-s2-B,2008-s2,B,30,,bye
2008-s2-B,2008-s2,B,14,P1083,themvp66
2008-s2-B,2008-s2,B,19,P1109,lll_n0_lll (WC)
2008-s2-B,2008-s2,B,6,P1155,xxx_pool_magician_xxx
2008-s2-B,2008-s2,B,27,,bye
2008-s2-B,2008-s2,B,11,P1118,mawz_5
2008-s2-B,2008-s2,B,22,,bye
2008-s3-A,2008-s3,A,1,P0707,xchriskarenx
2008-s3-A,2008-s3,A,32,,bye
2008-s3-A,2008-s3,A,16,P1022,poolist
2008-s3-A,2008-s3,A,17,P0658,AaaaaaaaaNIL
2008-s3-A,2008-s3,A,8,P0990,CLASSY_BOY
2008-s3-A,2008-s3,A,25,P1065,l3amm_aka_legend (WC)
2008-s3-A,2008-s3,A,9,P0478,real_creampuff
2008-s3-A,2008-s3,A,24,P1089,xl_gameover_lx (WC)
2008-s3-A,2008-s3,A,4,P0617,tubaccy_spittin_rebel
2008-s3-A,2008-s3,A,29,,bye
2008-s3-A,2008-s3,A,13,P0847,lvlj_the_king
2008-s3-A,2008-s3,A,20,P0029,jabronni16
2008-s3-A,2008-s3,A,5,P0985,xball.controlx
2008-s3-A,2008-s3,A,28,,bye
2008-s3-A,2008-s3,A,12,P1030,Drill__
2008-s3-A,2008-s3,A,21,P0607,t_an_may
2008-s3-A,2008-s3,A,2,P1026,i_dippinthewic_i
2008-s3-A,2008-s3,A,31,,bye
2008-s3-A,2008-s3,A,15,P1085,the_pool_professor
2008-s3-A,2008-s3,A,18,P1001,xxx_high_king_xxx
2008-s3-A,2008-s3,A,7,P0073,xlx_britishpoolking_xlx
2008-s3-A,2008-s3,A,26,P0980,pool.chicky (WC)
2008-s3-A,2008-s3,A,10,P0691,xlx_proness_xlx
2008-s3-A,2008-s3,A,23,P1174,uber.geeky (WC)
2008-s3-A,2008-s3,A,3,P0321,xlx_under_dog_xlx
2008-s3-A,2008-s3,A,30,,bye
2008-s3-A,2008-s3,A,14,P0422,x_psychopath_unleashed_x
2008-s3-A,2008-s3,A,19,P0787,II_comp_II
2008-s3-A,2008-s3,A,6,P0140,zl_stu_lz
2008-s3-A,2008-s3,A,27,,bye
2008-s3-A,2008-s3,A,11,P1155,xxx_pool_magician_xxx
2008-s3-A,2008-s3,A,22,P1125,superstaaaar (WC)
2008-s3-B,2008-s3,B,1,P1104,lilsparky67
2008-s3-B,2008-s3,B,32,,bye
2008-s3-B,2008-s3,B,16,P1016,llvllaster.l3anker
2008-s3-B,2008-s3,B,17,P1049,infatuation_xxx
2008-s3-B,2008-s3,B,8,P0955,lvlister_alex
2008-s3-B,2008-s3,B,25,,bye
2008-s3-B,2008-s3,B,9,P1009,d1ll1ng3r3sc4p3pl4n
2008-s3-B,2008-s3,B,24,,bye
2008-s3-B,2008-s3,B,4,P0963,TapRun
2008-s3-B,2008-s3,B,29,,bye
2008-s3-B,2008-s3,B,13,P0902,ralphy_beaulieu
2008-s3-B,2008-s3,B,20,P1160,SERGIO_ZARATE_7 (WC)
2008-s3-B,2008-s3,B,5,P0983,Scorpion_My
2008-s3-B,2008-s3,B,28,,bye
2008-s3-B,2008-s3,B,12,P0685,ll_k0rb3n_ll
2008-s3-B,2008-s3,B,21,P1150,thepitzaboy (WC)
2008-s3-B,2008-s3,B,2,P1059,xcanuckleheadx
2008-s3-B,2008-s3,B,31,,bye
2008-s3-B,2008-s3,B,15,P0217,bang.king
2008-s3-B,2008-s3,B,18,P1127,totally_pro_noob
2008-s3-B,2008-s3,B,7,P1031,elmo.ryry
2008-s3-B,2008-s3,B,26,,bye
2008-s3-B,2008-s3,B,10,P1053,l_lost_my_marblez
2008-s3-B,2008-s3,B,23,P1066,mr.r4ndom (WC)
2008-s3-B,2008-s3,B,3,P1080,pro.feshinal
2008-s3-B,2008-s3,B,30,,bye
2008-s3-B,2008-s3,B,14,P1122,xlx_marty_uk_xlx
2008-s3-B,2008-s3,B,19,P1170,the_all_starz_com (WC)
2008-s3-B,2008-s3,B,6,P1106,ll_pool_rookie_ll
2008-s3-B,2008-s3,B,27,,bye
2008-s3-B,2008-s3,B,11,P1087,ny_mets2008
2008-s3-B,2008-s3,B,22,P1100,l_wes_l (WC)
2008-s4-A,2008-s4,A,1,P0858,superstaaaar
2008-s4-A,2008-s4,A,32,,bye
2008-s4-A,2008-s4,A,16,P0140,zl_stu_lz
2008-s4-A,2008-s4,A,17,P1022,poolist
2008-s4-A,2008-s4,A,8,P1020,def.t0nes_returns
2008-s4-A,2008-s4,A,25,,bye
2008-s4-A,2008-s4,A,9,P0131,scott22883
2008-s4-A,2008-s4,A,24,P0950,AaaaaaaaaNIL (WC)
2008-s4-A,2008-s4,A,4,P0921,xxl_themachine_lxx
2008-s4-A,2008-s4,A,29,,bye
2008-s4-A,2008-s4,A,13,P0478,real_creampuff
2008-s4-A,2008-s4,A,20,P0984,p00l_charlie
2008-s4-A,2008-s4,A,5,P1088,xl_gameover_lx
2008-s4-A,2008-s4,A,28,,bye
2008-s4-A,2008-s4,A,12,P0321,xlx_under_dog_xlx
2008-s4-A,2008-s4,A,21,P0363,goober_tyler
2008-s4-A,2008-s4,A,2,P0707,xchriskarenx
2008-s4-A,2008-s4,A,31,,bye
2008-s4-A,2008-s4,A,15,P0422,x_psychopath_unleashed_x
2008-s4-A,2008-s4,A,18,P0995,sicc.destroyer
2008-s4-A,2008-s4,A,7,P1104,lilsparky67
2008-s4-A,2008-s4,A,26,,bye
2008-s4-A,2008-s4,A,10,P0029,jabronni16
2008-s4-A,2008-s4,A,23,P0967,baangerized (WC)
2008-s4-A,2008-s4,A,3,P1002,x7_balledx
2008-s4-A,2008-s4,A,30,,bye
2008-s4-A,2008-s4,A,14,P1013,danny452c
2008-s4-A,2008-s4,A,19,P0607,t_an_may
2008-s4-A,2008-s4,A,6,P1080,pro.feshinal
2008-s4-A,2008-s4,A,27,,bye
2008-s4-A,2008-s4,A,11,P0512,pool.instinct
2008-s4-A,2008-s4,A,22,P0966,au.stralia (WC)
2008-s4-B,2008-s4,B,1,P1123,supa.pothead
2008-s4-B,2008-s4,B,32,,bye
2008-s4-B,2008-s4,B,16,P1117,p0werbitch (WC)
2008-s4-B,2008-s4,B,17,P1145,snooky.technician (WC)
2008-s4-B,2008-s4,B,8,P1059,xcanuckleheadx
2008-s4-B,2008-s4,B,25,,bye
2008-s4-B,2008-s4,B,9,P1097,l3lack_jesus
2008-s4-B,2008-s4,B,24,,bye
2008-s4-B,2008-s4,B,4,P1127,totally_pro_noob
2008-s4-B,2008-s4,B,29,,bye
2008-s4-B,2008-s4,B,13,P0947,_carnages
2008-s4-B,2008-s4,B,20,,bye
2008-s4-B,2008-s4,B,5,P0949,aa_for_life
2008-s4-B,2008-s4,B,28,,bye
2008-s4-B,2008-s4,B,12,P1106,ll_pool_rookie_ll
2008-s4-B,2008-s4,B,21,,bye
2008-s4-B,2008-s4,B,2,P0928,the_all_starz_com
2008-s4-B,2008-s4,B,31,,bye
2008-s4-B,2008-s4,B,15,P1099,l_wes_l
2008-s4-B,2008-s4,B,18,P1023,Devilstature (WC)
2008-s4-B,2008-s4,B,7,P1008,tacoby_bellsbury
2008-s4-B,2008-s4,B,26,,bye
2008-s4-B,2008-s4,B,10,P1004,x_craig_rulez_x
2008-s4-B,2008-s4,B,23,,bye
2008-s4-B,2008-s4,B,3,P1033,eng.lishman
2008-s4-B,2008-s4,B,30,,bye
2008-s4-B,2008-s4,B,14,P1091,snooky_style
2008-s4-B,2008-s4,B,19,,bye
2008-s4-B,2008-s4,B,6,P1113,lvlusti
2008-s4-B,2008-s4,B,27,,bye
2008-s4-B,2008-s4,B,11,P1036,l_real.deal_l
2008-s4-B,2008-s4,B,22,,bye
2008-s5-A,2008-s5,A,1,P0512,pool.instinct
2008-s5-A,2008-s5,A,32,,bye
2008-s5-A,2008-s5,A,16,P0858,superstaaaar
2008-s5-A,2008-s5,A,17,P0491,ta.lent
2008-s5-A,2008-s5,A,8,P1105,ll_aka.pc_ll
2008-s5-A,2008-s5,A,25,,bye
2008-s5-A,2008-s5,A,9,P0707,xchriskarenx
2008-s5-A,2008-s5,A,24,P1045,ii_comp_ii (WC)
2008-s5-A,2008-s5,A,4,P0949,aa_for_life
2008-s5-A,2008-s5,A,29,,bye
2008-s5-A,2008-s5,A,13,P0996,the_bez_is_back
2008-s5-A,2008-s5,A,20,P1138,nick_ownzz
2008-s5-A,2008-s5,A,5,P0607,t_an_may
2008-s5-A,2008-s5,A,28,,bye
2008-s5-A,2008-s5,A,12,P0969,sixohtwo
2008-s5-A,2008-s5,A,21,P0616,tino_nica
2008-s5-A,2008-s5,A,2,P0029,jabronni16
2008-s5-A,2008-s5,A,31,,bye
2008-s5-A,2008-s5,A,15,P1022,poolist
2008-s5-A,2008-s5,A,18,P0999,sakic.returns
2008-s5-A,2008-s5,A,7,P0764,expect.defeat
2008-s5-A,2008-s5,A,26,,bye
2008-s5-A,2008-s5,A,10,P1037,fsm_reaper
2008-s5-A,2008-s5,A,23,P0974,mvp.bank (WC)
2008-s5-A,2008-s5,A,3,P1088,xl_gameover_lx
2008-s5-A,2008-s5,A,30,,bye
2008-s5-A,2008-s5,A,14,P1158,wyte.folks
2008-s5-A,2008-s5,A,19,P1014,worst_player_yet
2008-s5-A,2008-s5,A,6,P1002,x7_balledx
2008-s5-A,2008-s5,A,27,,bye
2008-s5-A,2008-s5,A,11,P1013,danny452c
2008-s5-A,2008-s5,A,22,P1166,zl_stu_lz (WC)
2008-s5-B,2008-s5,B,1,P1025,dj.marky_s
2008-s5-B,2008-s5,B,32,,bye
2008-s5-B,2008-s5,B,16,P1108,lll_n0_lll
2008-s5-B,2008-s5,B,17,P0952,accurate_aimer
2008-s5-B,2008-s5,B,8,P1167,tam_s0
2008-s5-B,2008-s5,B,25,,bye
2008-s5-B,2008-s5,B,9,P1048,improved.n00b
2008-s5-B,2008-s5,B,24,,bye
2008-s5-B,2008-s5,B,4,P1134,n00b.sh0ts
2008-s5-B,2008-s5,B,29,,bye
2008-s5-B,2008-s5,B,13,P1053,l_lost_my_marblez
2008-s5-B,2008-s5,B,20,P1160,SERGIO_ZARATE_7 (WC)
2008-s5-B,2008-s5,B,5,P1123,supa.pothead
2008-s5-B,2008-s5,B,28,,bye
2008-s5-B,2008-s5,B,12,P1091,snooky_style
2008-s5-B,2008-s5,B,21,P1050,infatuation_xxx (WC)
2008-s5-B,2008-s5,B,2,P1008,tacoby_bellsbury
2008-s5-B,2008-s5,B,31,,bye
2008-s5-B,2008-s5,B,15,P1005,xlx_craig_has_the_skillz_xlx
2008-s5-B,2008-s5,B,18,P1057,jasonlippi01
2008-s5-B,2008-s5,B,7,P1151,rod_play_pool
2008-s5-B,2008-s5,B,26,,bye
2008-s5-B,2008-s5,B,10,P0938,Ugurized
2008-s5-B,2008-s5,B,23,,bye
2008-s5-B,2008-s5,B,3,P0327,Devilstature
2008-s5-B,2008-s5,B,30,,bye
2008-s5-B,2008-s5,B,14,P1060,nasty.shot_bro
2008-s5-B,2008-s5,B,19,P1098,l7_l2_0 (WC)
2008-s5-B,2008-s5,B,6,P1112,lvlr.ownage
2008-s5-B,2008-s5,B,27,,bye
2008-s5-B,2008-s5,B,11,P1046,illusioniiist
2008-s5-B,2008-s5,B,22,,bye
2009-s1-A,2009-s1,A,1,P1002,x7_balledx
2009-s1-A,2009-s1,A,32,,bye
2009-s1-A,2009-s1,A,16,P1294,shinyrust
2009-s1-A,2009-s1,A,17,P0672,mvp_sicc
2009-s1-A,2009-s1,A,8,P1085,the_pool_professor
2009-s1-A,2009-s1,A,25,P0607,t_an_may
2009-s1-A,2009-s1,A,9,P0491,ta.lent
2009-s1-A,2009-s1,A,24,P1054,killah_jason
2009-s1-A,2009-s1,A,4,P0512,pool.instinct
2009-s1-A,2009-s1,A,29,,bye
2009-s1-A,2009-s1,A,13,P1292,rapemoded
2009-s1-A,2009-s1,A,20,P0558,the.bawbag
2009-s1-A,2009-s1,A,5,P0951,adambuddy
2009-s1-A,2009-s1,A,28,,bye
2009-s1-A,2009-s1,A,12,P1205,mvp.bank
2009-s1-A,2009-s1,A,21,P0140,zl_stu_lz
2009-s1-A,2009-s1,A,2,P1368,xxx_thepower_xxx
2009-s1-A,2009-s1,A,31,,bye
2009-s1-A,2009-s1,A,15,P1022,poolist
2009-s1-A,2009-s1,A,18,P1330,pro_game_
2009-s1-A,2009-s1,A,7,P1088,xl_gameover_lx
2009-s1-A,2009-s1,A,26,P1074,smack_down_
2009-s1-A,2009-s1,A,10,P0858,superstaaaar
2009-s1-A,2009-s1,A,23,P1194,Armani_2
2009-s1-A,2009-s1,A,3,P0984,p00l_charlie
2009-s1-A,2009-s1,A,30,,bye
2009-s1-A,2009-s1,A,14,P1360,s.kilz
2009-s1-A,2009-s1,A,19,P0707,xchriskarenx
2009-s1-A,2009-s1,A,6,P0029,jabronni16
2009-s1-A,2009-s1,A,27,P1284,Intensify
2009-s1-A,2009-s1,A,11,P0969,sixohtwo
2009-s1-A,2009-s1,A,22,P0764,expect.defeat
2009-s1-B,2009-s1,B,1,P1289,MILE99IUM
2009-s1-B,2009-s1,B,32,,bye
2009-s1-B,2009-s1,B,16,P1290,xl_titans_lx
2009-s1-B,2009-s1,B,17,P0431,kerryanne_24
2009-s1-B,2009-s1,B,8,P1167,tam_s0
2009-s1-B,2009-s1,B,25,,bye
2009-s1-B,2009-s1,B,9,P1230,i31
2009-s1-B,2009-s1,B,24,,bye
2009-s1-B,2009-s1,B,4,P1196,nothz
2009-s1-B,2009-s1,B,29,,bye
2009-s1-B,2009-s1,B,13,P1096,l1_stephen_1
2009-s1-B,2009-s1,B,20,P1185,aka_halky
2009-s1-B,2009-s1,B,5,P0870,pool.n0ob
2009-s1-B,2009-s1,B,28,,bye
2009-s1-B,2009-s1,B,12,P1195,xxl_pool.leg3nd_lxx
2009-s1-B,2009-s1,B,21,P0772,sergio_zarate_7
2009-s1-B,2009-s1,B,2,P1371,superb.shot
2009-s1-B,2009-s1,B,31,,bye
2009-s1-B,2009-s1,B,15,P1005,xlx_craig_has_the_skillz_xlx
2009-s1-B,2009-s1,B,18,P1204,spc_brad
2009-s1-B,2009-s1,B,7,P1347,Wild_Mind14
2009-s1-B,2009-s1,B,26,,bye
2009-s1-B,2009-s1,B,10,P0999,sakic.returns
2009-s1-B,2009-s1,B,23,P1184,my_paper_is.warped
2009-s1-B,2009-s1,B,3,P1127,totally_pro_noob
2009-s1-B,2009-s1,B,30,,bye
2009-s1-B,2009-s1,B,14,P1032,emmitt22_da_man
2009-s1-B,2009-s1,B,19,P0907,the_pink_fuzzy_bear
2009-s1-B,2009-s1,B,6,P1351,proto.paintball
2009-s1-B,2009-s1,B,27,,bye
2009-s1-B,2009-s1,B,11,P0344,real_fkin_deal
2009-s1-B,2009-s1,B,22,P1278,instant_legend
2009-s2-A,2009-s2,A,1,P1318,Lewissss
2009-s2-A,2009-s2,A,32,,bye
2009-s2-A,2009-s2,A,16,P1381,TlNO_NICA
2009-s2-A,2009-s2,A,17,P1223,i.am_the_zodiac
2009-s2-A,2009-s2,A,8,P0748,txa_skittz
2009-s2-A,2009-s2,A,25,P0950,AaaaaaaaaNIL (WC)
2009-s2-A,2009-s2,A,9,P1368,xxx_thepower_xxx
2009-s2-A,2009-s2,A,24,P1266,real_fkin_deal (WC)
2009-s2-A,2009-s2,A,4,P1380,x_therage
2009-s2-A,2009-s2,A,29,,bye
2009-s2-A,2009-s2,A,13,P0962,Optimus.price_xl
2009-s2-A,2009-s2,A,20,P1293,jfy
2009-s2-A,2009-s2,A,5,P1296,newfiepoolking
2009-s2-A,2009-s2,A,28,,bye
2009-s2-A,2009-s2,A,12,P0366,XX_APOCALYPSYS_XX
2009-s2-A,2009-s2,A,21,P1340,n00b.ski11z
2009-s2-A,2009-s2,A,2,P1312,ultrabeats_scooter
2009-s2-A,2009-s2,A,31,,bye
2009-s2-A,2009-s2,A,15,P1093,kingvaughan
2009-s2-A,2009-s2,A,18,P0858,superstaaaar
2009-s2-A,2009-s2,A,7,P1232,will_you_pls_stop_it
2009-s2-A,2009-s2,A,26,P1326,ta.lent (WC)
2009-s2-A,2009-s2,A,10,P0707,xchriskarenx
2009-s2-A,2009-s2,A,23,P0764,expect.defeat
2009-s2-A,2009-s2,A,3,P0984,p00l_charlie
2009-s2-A,2009-s2,A,30,,bye
2009-s2-A,2009-s2,A,14,P1088,xl_gameover_lx
2009-s2-A,2009-s2,A,19,P1390,Zach_23_
2009-s2-A,2009-s2,A,6,P1304,runmatic
2009-s2-A,2009-s2,A,27,P1231,I31 (WC)
2009-s2-A,2009-s2,A,11,P0196,Pool_Warrior2002
2009-s2-A,2009-s2,A,22,P0512,pool.instinct
2009-s2-B,2009-s2,B,1,P1300,leeds_united14
2009-s2-B,2009-s2,B,32,,bye
2009-s2-B,2009-s2,B,16,P1373,st3v13_m4c
2009-s2-B,2009-s2,B,17,P1346,omy_2ez
2009-s2-B,2009-s2,B,8,P1229,Colorado_Avalanche_Rock
2009-s2-B,2009-s2,B,25,,bye
2009-s2-B,2009-s2,B,9,P0217,bang.king
2009-s2-B,2009-s2,B,24,,bye
2009-s2-B,2009-s2,B,4,P0870,pool.n0ob
2009-s2-B,2009-s2,B,29,,bye
2009-s2-B,2009-s2,B,13,P1187,alex_the_ypool_scrub
2009-s2-B,2009-s2,B,20,P1273,ll_gonzy_ll (WC)
2009-s2-B,2009-s2,B,5,P1197,cuebank
2009-s2-B,2009-s2,B,28,,bye
2009-s2-B,2009-s2,B,12,P1287,sicc.status
2009-s2-B,2009-s2,B,21,P1372,superb.shot (WC)
2009-s2-B,2009-s2,B,2,P1322,z.okee
2009-s2-B,2009-s2,B,31,,bye
2009-s2-B,2009-s2,B,15,P1282,Ihatejustin
2009-s2-B,2009-s2,B,18,P1247,xlx_r0ll_xlx
2009-s2-B,2009-s2,B,7,P1265,eightballrunner
2009-s2-B,2009-s2,B,26,,bye
2009-s2-B,2009-s2,B,10,P1147,xphilramseyx
2009-s2-B,2009-s2,B,23,P1288,jasonlippi01 (WC)
2009-s2-B,2009-s2,B,3,P1344,ohhh_piss_off
2009-s2-B,2009-s2,B,30,,bye
2009-s2-B,2009-s2,B,14,P1355,ss_alpha_rod_2008
2009-s2-B,2009-s2,B,19,P1217,canuck_justin (WC)
2009-s2-B,2009-s2,B,6,P1130,trumpsterized
2009-s2-B,2009-s2,B,27,,bye
2009-s2-B,2009-s2,B,11,P1347,Wild_Mind14
2009-s2-B,2009-s2,B,22,P1320,ll_pool_rookie_ll (WC)
2009-s3-A,2009-s3,A,1,P1368,xxx_thepower_xxx
2009-s3-A,2009-s3,A,32,,bye
2009-s3-A,2009-s3,A,16,P0847,lvlj_the_king
2009-s3-A,2009-s3,A,17,P0748,txa_skittz
2009-s3-A,2009-s3,A,8,P0073,xlx_britishpoolking_xlx
2009-s3-A,2009-s3,A,25,P0617,tubaccy_spittin_rebel
2009-s3-A,2009-s3,A,9,P1289,MILE99IUM
2009-s3-A,2009-s3,A,24,P0078,xlx_propooler_xlx
2009-s3-A,2009-s3,A,4,P1304,runmatic
2009-s3-A,2009-s3,A,29,,bye
2009-s3-A,2009-s3,A,13,P1227,cl2alg
2009-s3-A,2009-s3,A,20,P1234,maintain.composure
2009-s3-A,2009-s3,A,5,P1075,xlx_skill_xlx
2009-s3-A,2009-s3,A,28,,bye
2009-s3-A,2009-s3,A,12,P0029,jabronni16
2009-s3-A,2009-s3,A,21,P1343,o1d_school
2009-s3-A,2009-s3,A,2,P1193,mvpsicc
2009-s3-A,2009-s3,A,31,,bye
2009-s3-A,2009-s3,A,15,P1103,ll_ewis
2009-s3-A,2009-s3,A,18,P0658,AaaaaaaaaNIL
2009-s3-A,2009-s3,A,7,P1172,unreal_control
2009-s3-A,2009-s3,A,26,P0951,adambuddy
2009-s3-A,2009-s3,A,10,P0962,optimus.price_xl
2009-s3-A,2009-s3,A,23,P0757,get_drewed
2009-s3-A,2009-s3,A,3,P0140,zl_stu_lz
2009-s3-A,2009-s3,A,30,,bye
2009-s3-A,2009-s3,A,14,P1380,x_therage
2009-s3-A,2009-s3,A,19,P1034,enjoy.pool
2009-s3-A,2009-s3,A,6,P0969,SixohTwo
2009-s3-A,2009-s3,A,27,,bye
2009-s3-A,2009-s3,A,11,P0707,xchriskarenx
2009-s3-A,2009-s3,A,22,P1327,stoned_on_420
2009-s3-B,2009-s3,B,1,P1340,n00b.ski11z
2009-s3-B,2009-s3,B,32,,bye
2009-s3-B,2009-s3,B,16,P1216,canuck_justin
2009-s3-B,2009-s3,B,17,P1274,goodoldmrcheeseman
2009-s3-B,2009-s3,B,8,P0431,kerryanne_24
2009-s3-B,2009-s3,B,25,,bye
2009-s3-B,2009-s3,B,9,P1282,Ihatejustin
2009-s3-B,2009-s3,B,24,,bye
2009-s3-B,2009-s3,B,4,P0820,l_ketan_l
2009-s3-B,2009-s3,B,29,,bye
2009-s3-B,2009-s3,B,13,P1179,exquisite.ashie
2009-s3-B,2009-s3,B,20,,bye
2009-s3-B,2009-s3,B,5,P1355,ss_alpha_rod_2008
2009-s3-B,2009-s3,B,28,,bye
2009-s3-B,2009-s3,B,12,P0772,SERGIO_ZARATE_7
2009-s3-B,2009-s3,B,21,,bye
2009-s3-B,2009-s3,B,2,P1332,xsicc.mikex
2009-s3-B,2009-s3,B,31,,bye
2009-s3-B,2009-s3,B,15,P1269,fox_mccloud10
2009-s3-B,2009-s3,B,18,,bye
2009-s3-B,2009-s3,B,7,P1167,tam_s0
2009-s3-B,2009-s3,B,26,,bye
2009-s3-B,2009-s3,B,10,P1106,ll_pool_rookie_ll
2009-s3-B,2009-s3,B,23,,bye
2009-s3-B,2009-s3,B,3,P1353,t.wolves
2009-s3-B,2009-s3,B,30,,bye
2009-s3-B,2009-s3,B,14,P1187,alex_the_ypool_scrub
2009-s3-B,2009-s3,B,19,P1371,superb.shot
2009-s3-B,2009-s3,B,6,P1224,xCHRISx
2009-s3-B,2009-s3,B,27,,bye
2009-s3-B,2009-s3,B,11,P1225,dominance_assured
2009-s3-B,2009-s3,B,22,,bye
2009-s4-A,2009-s4,A,1,P0951,adambuddy
2009-s4-A,2009-s4,A,32,,bye
2009-s4-A,2009-s4,A,16,P1339,mvp_smashed
2009-s4-A,2009-s4,A,17,P0140,zl_stu_lz
2009-s4-A,2009-s4,A,8,P1213,emocal_v2
2009-s4-A,2009-s4,A,25,P1334,MJ_The_King
2009-s4-A,2009-s4,A,9,P0711,conor_b_1992
2009-s4-A,2009-s4,A,24,P1193,mvpsicc
2009-s4-A,2009-s4,A,4,P0658,AaaaaaaaaNiL
2009-s4-A,2009-s4,A,29,,TBD
2009-s4-A,2009-s4,A,13,P1289,MILE99IUM
2009-s4-A,2009-s4,A,20,P1272,ggs_raped
2009-s4-A,2009-s4,A,5,P1268,i_shotz_i
2009-s4-A,2009-s4,A,28,,TBD
2009-s4-A,2009-s4,A,12,P1301,powerized
2009-s4-A,2009-s4,A,21,P1063,pro.jeremy
2009-s4-A,2009-s4,A,2,P0697,hornypom
2009-s4-A,2009-s4,A,31,,bye
2009-s4-A,2009-s4,A,15,P1336,mr.realm
2009-s4-A,2009-s4,A,18,P1300,leeds_united14
2009-s4-A,2009-s4,A,7,P1281,its_tunstall_fewls
2009-s4-A,2009-s4,A,26,P0984,p00l_charlie
2009-s4-A,2009-s4,A,10,P1172,unreal_control
2009-s4-A,2009-s4,A,23,P0296,so_wolf_cub4
2009-s4-A,2009-s4,A,3,P1369,xxl_machine_lxx
2009-s4-A,2009-s4,A,30,,TBD
2009-s4-A,2009-s4,A,14,P1353,t.wolves
2009-s4-A,2009-s4,A,19,P1380,x_therage
2009-s4-A,2009-s4,A,6,P1198,b0rn.gr3at
2009-s4-A,2009-s4,A,27,,TBD
2009-s4-A,2009-s4,A,11,P1261,easy.money
2009-s4-A,2009-s4,A,22,P1327,stoned_on_420
2009-s4-B,2009-s4,B,1,P1371,superb.shot
2009-s4-B,2009-s4,B,32,,bye
2009-s4-B,2009-s4,B,16,P1314,ll_ketan_ll
2009-s4-B,2009-s4,B,17,P1211,xlx_aimtastic_xlx
