match_id,playoff_id,season_id,division,round,round_name,match_no,player_a_id,player_b_id,score,winner_id,loser_id
2008-s4-A-PO-R1-M4,2008-s4-A,2008-s4,A,1,Round 1,4,P0131,P0950,,,
2008-s4-A-PO-R1-M5,2008-s4-A,2008-s4,A,1,Round 1,5,P0921,,,,
2008-s4-A-PO-R1-M6,2008-s4-A,2008-s4,A,1,Round 1,6,P0478,P0984,,,
2008-s4-A-PO-R1-M7,2008-s4-A,2008-s4,A,1,Round 1,7,P1088,,,,
2008-s4-A-PO-R1-M8,2008-s4-A,2008-s4,A,1,Round 1,8,P0321,P0363,,,
2008-s4-A-PO-R1-M9,2008-s4-A,2008-s4,A,1,Round 1,9,P0707,,,,
2008-s4-A-PO-R1-M10,2008-s4-A,2008-s4,A,1,Round 1,10,P0422,P0995,,,
2008-s4-A-PO-R1-M11,2008-s4-A,2008-s4,A,1,Round 1,11,P1104,,,,
2008-s4-A-PO-R1-M12,2008-s4-A,2008-s4,A,1,Round 1,12,P0029,P0967,,,
2008-s4-A-PO-R1-M13,2008-s4-A,2008-s4,A,1,Round 1,13,P1002,,,,
2008-s4-A-PO-R1-M14,2008-s4-A,2008-s4,A,1,Round 1,14,P1013,P0607,,,
2008-s4-A-PO-R1-M15,2008-s4-A,2008-s4,A,1,Round 1,15,P1080,,,,
2008-s4-A-PO-R1-M16,2008-s4-A,2008-s4,A,1,Round 1,16,P0512,P0966,,,
2008-s4-B-PO-R1-M1,2008-s4-B,2008-s4,B,1,Round 1,1,P1123,,,,
2008-s4-B-PO-R1-M2,2008-s4-B,2008-s4,B,1,Round 1,2,P1117,P1145,,,
2008-s4-B-PO-R1-M3,2008-s4-B,2008-s4,B,1,Round 1,3,P1059,,,,
2008-s4-B-PO-R1-M4,2008-s4-B,2008-s4,B,1,Round 1,4,P1097,,,,
2008-s4-B-PO-R1-M5,2008-s4-B,2008-s4,B,1,Round 1,5,P1127,,,,
2008-s4-B-PO-R1-M6,2008-s4-B,2008-s4,B,1,Round 1,6,P0947,,,,
2008-s4-B-PO-R1-M7,2008-s4-B,2008-s4,B,1,Round 1,7,P0949,,,,
2008-s4-B-PO-R1-M8,2008-s4-B,2008-s4,B,1,Round 1,8,P1106,,,,
2008-s4-B-PO-R1-M9,2008-s4-B,2008-s4,B,1,Round 1,9,P0928,,,,
2008-s4-B-PO-R1-M10,2008-s4-B,2008-s4,B,1,Round 1,10,P1099,P1023,,,
2008-s4-B-PO-R1-M11,2008-s4-B,2008-s4,B,1,Round 1,11,P1008,,,,
2008-s4-B-PO-R1-M12,2008-s4-B,2008-s4,B,1,Round 1,12,P1004,,,,
2008-s4-B-PO-R1-M13,2008-s4-B,2008-s4,B,1,Round 1,13,P1033,,,,
2008-s4-B-PO-R1-M14,2008-s4-B,2008-s4,B,1,Round 1,14,P1091,,,,
2008-s4-B-PO-R1-M15,2008-s4-B,2008-s4,B,1,Round 1,15,P1113,,,,
2008-s4-B-PO-R1-M16,2008-s4-B,2008-s4,B,1,Round 1,16,P1036,,,,
2008-s5-A-PO-R1-M1,2008-s5-A,2008-s5,A,1,Round 1,1,P0512,,,,
2008-s5-A-PO-R1-M2,2008-s5-A,2008-s5,A,1,Round 1,2,P0858,P0491,,,
2008-s5-A-PO-R1-M3,2008-s5-A,2008-s5,A,1,Round 1,3,P1105,,,,
2008-s5-A-PO-R1-M4,2008-s5-A,2008-s5,A,1,Round 1,4,P0707,P1045,,,
2008-s5-A-PO-R1-M5,2008-s5-A,2008-s5,A,1,Round 1,5,P0949,,,,
2008-s5-A-PO-R1-M6,2008-s5-A,2008-s5,A,1,Round 1,6,P0996,P1138,,,
2008-s5-A-PO-R1-M7,2008-s5-A,2008-s5,A,1,Round 1,7,P0607,,,,
2008-s5-A-PO-R1-M8,2008-s5-A,2008-s5,A,1,Round 1,8,P0969,P0616,,,
2008-s5-A-PO-R1-M9,2008-s5-A,2008-s5,A,1,Round 1,9,P0029,,,,
2008-s5-A-PO-R1-M10,2008-s5-A,2008-s5,A,1,Round 1,10,P1022,P0999,,,
2008-s5-A-PO-R1-M11,2008-s5-A,2008-s5,A,1,Round 1,11,P0764,,,,
2008-s5-A-PO-R1-M12,2008-s5-A,2008-s5,A,1,Round 1,12,P1037,P0974,,,
2008-s5-A-PO-R1-M13,2008-s5-A,2008-s5,A,1,Round 1,13,P1088,,,,
2008-s5-A-PO-R1-M14,2008-s5-A,2008-s5,A,1,Round 1,14,P1158,P1014,,,
2008-s5-A-PO-R1-M15,2008-s5-A,2008-s5,A,1,Round 1,15,P1002,,,,
2008-s5-A-PO-R1-M16,2008-s5-A,2008-s5,A,1,Round 1,16,P1013,P1166,,,
2008-s5-B-PO-R1-M1,2008-s5-B,2008-s5,B,1,Round 1,1,P1025,,,,
2008-s5-B-PO-R1-M2,2008-s5-B,2008-s5,B,1,Round 1,2,P1108,P0952,,,
2008-s5-B-PO-R1-M3,2008-s5-B,2008-s5,B,1,Round 1,3,P1167,,,,
2008-s5-B-PO-R1-M4,2008-s5-B,2008-s5,B,1,Round 1,4,P1048,,,,
2008-s5-B-PO-R1-M5,2008-s5-B,2008-s5,B,1,Round 1,5,P1134,,,,
2008-s5-B-PO-R1-M6,2008-s5-B,2008-s5,B,1,Round 1,6,P1053,P1160,,,
2008-s5-B-PO-R1-M7,2008-s5-B,2008-s5,B,1,Round 1,7,P1123,,,,
2008-s5-B-PO-R1-M8,2008-s5-B,2008-s5,B,1,Round 1,8,P1091,P1050,,,
2008-s5-B-PO-R1-M9,2008-s5-B,2008-s5,B,1,Round 1,9,P1008,,,,
2008-s5-B-PO-R1-M10,2008-s5-B,2008-s5,B,1,Round 1,10,P1005,P1057,,,
2008-s5-B-PO-R1-M11,2008-s5-B,2008-s5,B,1,Round 1,11,P1151,,,,
2008-s5-B-PO-R1-M12,2008-s5-B,2008-s5,B,1,Round 1,12,P0938,,,,
2008-s5-B-PO-R1-M13,2008-s5-B,2008-s5,B,1,Round 1,13,P0327,,,,
2008-s5-B-PO-R1-M14,2008-s5-B,2008-s5,B,1,Round 1,14,P1060,P1098,,,
2008-s5-B-PO-R1-M15,2008-s5-B,2008-s5,B,1,Round 1,15,P1112,,,,
2008-s5-B-PO-R1-M16,2008-s5-B,2008-s5,B,1,Round 1,16,P1046,,,,
2009-s1-A-PO-R1-M1,2009-s1-A,2009-s1,A,1,Round 1,1,P1002,,,,
2009-s1-A-PO-R1-M2,2009-s1-A,2009-s1,A,1,Round 1,2,P1294,P0672,,,
2009-s1-A-PO-R1-M3,2009-s1-A,2009-s1,A,1,Round 1,3,P1085,P0607,,,
2009-s1-A-PO-R1-M4,2009-s1-A,2009-s1,A,1,Round 1,4,P0491,P1054,,,
2009-s1-A-PO-R1-M5,2009-s1-A,2009-s1,A,1,Round 1,5,P0512,,,,
2009-s1-A-PO-R1-M6,2009-s1-A,2009-s1,A,1,Round 1,6,P1292,P0558,,,
2009-s1-A-PO-R1-M7,2009-s1-A,2009-s1,A,1,Round 1,7,P0951,,,,
2009-s1-A-PO-R1-M8,2009-s1-A,2009-s1,A,1,Round 1,8,P1205,P0140,,,
2009-s1-A-PO-R1-M9,2009-s1-A,2009-s1,A,1,Round 1,9,P1368,,,,
2009-s1-A-PO-R1-M10,2009-s1-A,2009-s1,A,1,Round 1,10,P1022,P1330,,,
2009-s1-A-PO-R1-M11,2009-s1-A,2009-s1,A,1,Round 1,11,P1088,P1074,,,
2009-s1-A-PO-R1-M12,2009-s1-A,2009-s1,A,1,Round 1,12,P0858,P1194,,,
2009-s1-A-PO-R1-M13,2009-s1-A,2009-s1,A,1,Round 1,13,P0984,,,,
2009-s1-A-PO-R1-M14,2009-s1-A,2009-s1,A,1,Round 1,14,P1360,P0707,,,
2009-s1-A-PO-R1-M15,2009-s1-A,2009-s1,A,1,Round 1,15,P0029,P1284,,,
2009-s1-A-PO-R1-M16,2009-s1-A,2009-s1,A,1,Round 1,16,P0969,P0764,,,
2009-s1-B-PO-R1-M1,2009-s1-B,2009-s1,B,1,Round 1,1,P1289,,,,
2009-s1-B-PO-R1-M2,2009-s1-B,2009-s1,B,1,Round 1,2,P1290,P0431,,,
2009-s1-B-PO-R1-M3,2009-s1-B,2009-s1,B,1,Round 1,3,P1167,,,,
2009-s1-B-PO-R1-M4,2009-s1-B,2009-s1,B,1,Round 1,4,P1230,,,,
2009-s1-B-PO-R1-M5,2009-s1-B,2009-s1,B,1,Round 1,5,P1196,,,,
2009-s1-B-PO-R1-M6,2009-s1-B,2009-s1,B,1,Round 1,6,P1096,P1185,,,
2009-s1-B-PO-R1-M7,2009-s1-B,2009-s1,B,1,Round 1,7,P0870,,,,
2009-s1-B-PO-R1-M8,2009-s1-B,2009-s1,B,1,Round 1,8,P1195,P0772,,,
2009-s1-B-PO-R1-M9,2009-s1-B,2009-s1,B,1,Round 1,9,P1371,,,,
2009-s1-B-PO-R1-M10,2009-s1-B,2009-s1,B,1,Round 1,10,P1005,P1204,,,
2009-s1-B-PO-R1-M11,2009-s1-B,2009-s1,B,1,Round 1,11,P1347,,,,
2009-s1-B-PO-R1-M12,2009-s1-B,2009-s1,B,1,Round 1,12,P0999,P1184,,,
2009-s1-B-PO-R1-M13,2009-s1-B,2009-s1,B,1,Round 1,13,P1127,,,,
2009-s1-B-PO-R1-M14,2009-s1-B,2009-s1,B,1,Round 1,14,P1032,P0907,,,
2009-s1-B-PO-R1-M15,2009-s1-B,2009-s1,B,1,Round 1,15,P1351,,,,
2009-s1-B-PO-R1-M16,2009-s1-B,2009-s1,B,1,Round 1,16,P0344,P1278,,,
2009-s2-A-PO-R1-M1,2009-s2-A,2009-s2,A,1,Round 1,1,P1318,,,,
2009-s2-A-PO-R1-M2,2009-s2-A,2009-s2,A,1,Round 1,2,P1381,P1223,,,
2009-s2-A-PO-R1-M3,2009-s2-A,2009-s2,A,1,Round 1,3,P0748,P0950,,,
2009-s2-A-PO-R1-M4,2009-s2-A,2009-s2,A,1,Round 1,4,P1368,P1266,,,
2009-s2-A-PO-R1-M5,2009-s2-A,2009-s2,A,1,Round 1,5,P1380,,,,
2009-s2-A-PO-R1-M6,2009-s2-A,2009-s2,A,1,Round 1,6,P0962,P1293,,,
2009-s2-A-PO-R1-M7,2009-s2-A,2009-s2,A,1,Round 1,7,P1296,,,,
2009-s2-A-PO-R1-M8,2009-s2-A,2009-s2,A,1,Round 1,8,P0366,P1340,,,
2009-s2-A-PO-R1-M9,2009-s2-A,2009-s2,A,1,Round 1,9,P1312,,,,
2009-s2-A-PO-R1-M10,2009-s2-A,2009-s2,A,1,Round 1,10,P1093,P0858,,,
2009-s2-A-PO-R1-M11,2009-s2-A,2009-s2,A,1,Round 1,11,P1232,P1326,,,
2009-s2-A-PO-R1-M12,2009-s2-A,2009-s2,A,1,Round 1,12,P0707,P0764,,,
2009-s2-A-PO-R1-M13,2009-s2-A,2009-s2,A,1,Round 1,13,P0984,,,,
2009-s2-A-PO-R1-M14,2009-s2-A,2009-s2,A,1,Round 1,14,P1088,P1390,,,
2009-s2-A-PO-R1-M15,2009-s2-A,2009-s2,A,1,Round 1,15,P1304,P1231,,,
2009-s2-A-PO-R1-M16,2009-s2-A,2009-s2,A,1,Round 1,16,P0196,P0512,,,
2009-s2-B-PO-R1-M1,2009-s2-B,2009-s2,B,1,Round 1,1,P1300,,,,
2009-s2-B-PO-R1-M2,2009-s2-B,2009-s2,B,1,Round 1,2,P1373,P1346,,,
2009-s2-B-PO-R1-M3,2009-s2-B,2009-s2,B,1,Round 1,3,P1229,,,,
2009-s2-B-PO-R1-M4,2009-s2-B,2009-s2,B,1,Round 1,4,P0217,,,,
2009-s2-B-PO-R1-M5,2009-s2-B,2009-s2,B,1,Round 1,5,P0870,,,,
2009-s2-B-PO-R1-M6,2009-s2-B,2009-s2,B,1,Round 1,6,P1187,P1273,,,
2009-s2-B-PO-R1-M7,2009-s2-B,2009-s2,B,1,Round 1,7,P1197,,,,
2009-s2-B-PO-R1-M8,2009-s2-B,2009-s2,B,1,Round 1,8,P1287,P1372,,,
2009-s2-B-PO-R1-M9,2009-s2-B,2009-s2,B,1,Round 1,9,P1322,,,,
2009-s2-B-PO-R1-M10,2009-s2-B,2009-s2,B,1,Round 1,10,P1282,P1247,,,
2009-s2-B-PO-R1-M11,2009-s2-B,2009-s2,B,1,Round 1,11,P1265,,,,
2009-s2-B-PO-R1-M12,2009-s2-B,2009-s2,B,1,Round 1,12,P1147,P1288,,,
2009-s2-B-PO-R1-M13,2009-s2-B,2009-s2,B,1,Round 1,13,P1344,,,,
2009-s2-B-PO-R1-M14,2009-s2-B,2009-s2,B,1,Round 1,14,P1355,P1217,,,
2009-s2-B-PO-R1-M15,2009-s2-B,2009-s2,B,1,Round 1,15,P1130,,,,
2009-s2-B-PO-R1-M16,2009-s2-B,2009-s2,B,1,Round 1,16,P1347,P1320,,,
2009-s3-A-PO-R1-M1,2009-s3-A,2009-s3,A,1,Round 1,1,P1368,,,,
2009-s3-A-PO-R1-M2,2009-s3-A,2009-s3,A,1,Round 1,2,P0847,P0748,,,
2009-s3-A-PO-R1-M3,2009-s3-A,2009-s3,A,1,Round 1,3,P0073,P0617,,,
2009-s3-A-PO-R1-M4,2009-s3-A,2009-s3,A,1,Round 1,4,P1289,P0078,,,
2009-s3-A-PO-R1-M5,2009-s3-A,2009-s3,A,1,Round 1,5,P1304,,,,
2009-s3-A-PO-R1-M6,2009-s3-A,2009-s3,A,1,Round 1,6,P1227,P1234,,,
2009-s3-A-PO-R1-M7,2009-s3-A,2009-s3,A,1,Round 1,7,P1075,,,,
2009-s3-A-PO-R1-M8,2009-s3-A,2009-s3,A,1,Round 1,8,P0029,P1343,,,
2009-s3-A-PO-R1-M9,2009-s3-A,2009-s3,A,1,Round 1,9,P1193,,,,
2009-s3-A-PO-R1-M10,2009-s3-A,2009-s3,A,1,Round 1,10,P1103,P0658,,,
2009-s3-A-PO-R1-M11,2009-s3-A,2009-s3,A,1,Round 1,11,P1172,P0951,,,
2009-s3-A-PO-R1-M12,2009-s3-A,2009-s3,A,1,Round 1,12,P0962,P0757,,,
2009-s3-A-PO-R1-M13,2009-s3-A,2009-s3,A,1,Round 1,13,P0140,,,,
2009-s3-A-PO-R1-M14,2009-s3-A,2009-s3,A,1,Round 1,14,P1380,P1034,,,
2009-s3-A-PO-R1-M15,2009-s3-A,2009-s3,A,1,Round 1,15,P0969,,,,
2009-s3-A-PO-R1-M16,2009-s3-A,2009-s3,A,1,Round 1,16,P0707,P1327,,,
2009-s3-B-PO-R1-M1,2009-s3-B,2009-s3,B,1,Round 1,1,P1340,,,,
2009-s3-B-PO-R1-M2,2009-s3-B,2009-s3,B,1,Round 1,2,P1216,P1274,,,
2009-s3-B-PO-R1-M3,2009-s3-B,2009-s3,B,1,Round 1,3,P0431,,,,
2009-s3-B-PO-R1-M4,2009-s3-B,2009-s3,B,1,Round 1,4,P1282,,,,
2009-s3-B-PO-R1-M5,2009-s3-B,2009-s3,B,1,Round 1,5,P0820,,,,
2009-s3-B-PO-R1-M6,2009-s3-B,2009-s3,B,1,Round 1,6,P1179,,,,
2009-s3-B-PO-R1-M7,2009-s3-B,2009-s3,B,1,Round 1,7,P1355,,,,
2009-s3-B-PO-R1-M8,2009-s3-B,2009-s3,B,1,Round 1,8,P0772,,,,
2009-s3-B-PO-R1-M9,2009-s3-B,2009-s3,B,1,Round 1,9,P1332,,,,
2009-s3-B-PO-R1-M10,2009-s3-B,2009-s3,B,1,Round 1,10,P1269,,,,
2009-s3-B-PO-R1-M11,2009-s3-B,2009-s3,B,1,Round 1,11,P1167,,,,
2009-s3-B-PO-R1-M12,2009-s3-B,2009-s3,B,1,Round 1,12,P1106,,,,
2009-s3-B-PO-R1-M13,2009-s3-B,2009-s3,B,1,Round 1,13,P1353,,,,
2009-s3-B-PO-R1-M14,2009-s3-B,2009-s3,B,1,Round 1,14,P1187,P1371,,,
2009-s3-B-PO-R1-M15,2009-s3-B,2009-s3,B,1,Round 1,15,P1224,,,,
2009-s3-B-PO-R1-M16,2009-s3-B,2009-s3,B,1,Round 1,16,P1225,,,,
2009-s4-A-PO-R1-M1,2009-s4-A,2009-s4,A,1,Round 1,1,P0951,,,,
2009-s4-A-PO-R1-M2,2009-s4-A,2009-s4,A,1,Round 1,2,P1339,P0140,,,
2009-s4-A-PO-R1-M3,2009-s4-A,2009-s4,A,1,Round 1,3,P1213,P1334,,,
2009-s4-A-PO-R1-M4,2009-s4-A,2009-s4,A,1,Round 1,4,P0711,P1193,,,
2009-s4-A-PO-R1-M5,2009-s4-A,2009-s4,A,1,Round 1,5,P0658,,,,
2009-s4-A-PO-R1-M6,2009-s4-A,2009-s4,A,1,Round 1,6,P1289,P1272,,,
2009-s4-A-PO-R1-M7,2009-s4-A,2009-s4,A,1,Round 1,7,P1268,,,,
2009-s4-A-PO-R1-M8,2009-s4-A,2009-s4,A,1,Round 1,8,P1301,P1063,,,
2009-s4-A-PO-R1-M9,2009-s4-A,2009-s4,A,1,Round 1,9,P0697,,,,
2009-s4-A-PO-R1-M10,2009-s4-A,2009-s4,A,1,Round 1,10,P1336,P1300,,,
2009-s4-A-PO-R1-M11,2009-s4-A,2009-s4,A,1,Round 1,11,P1281,P0984,,,
2009-s4-A-PO-R1-M12,2009-s4-A,2009-s4,A,1,Round 1,12,P1172,P0296,,,
2009-s4-A-PO-R1-M13,2009-s4-A,2009-s4,A,1,Round 1,13,P1369,,,,
2009-s4-A-PO-R1-M14,2009-s4-A,2009-s4,A,1,Round 1,14,P1353,P1380,,,
2009-s4-A-PO-R1-M15,2009-s4-A,2009-s4,A,1,Round 1,15,P1198,,,,
2009-s4-A-PO-R1-M16,2009-s4-A,2009-s4,A,1,Round 1,16,P1261,P1327,,,
2009-s4-B-PO-R1-M1,2009-s4-B,2009-s4,B,1,Round 1,1,P1371,,,,
2009-s4-B-PO-R1-M2,2009-s4-B,2009-s4,B,1,Round 1,2,P1314,P1211,,,
2009-s4-B-PO-R1-M3,2009-s4-B,2009-s4,B,1,Round 1,3,P1276,,,,
2009-s4-B-PO-R1-M4,2009-s4-B,2009-s4,B,1,Round 1,4,P1285,,,,
2009-s4-B-PO-R1-M5,2009-s4-B,2009-s4,B,1,Round 1,5,P0772,,,,
2009-s4-B-PO-R1-M6,2009-s4-B,2009-s4,B,1,Round 1,6,P1319,,,,
2009-s4-B-PO-R1-M7,2009-s4-B,2009-s4,B,1,Round 1,7,P1234,,,,
2009-s4-B-PO-R1-M8,2009-s4-B,2009-s4,B,1,Round 1,8,P1374,,,,
2009-s4-B-PO-R1-M9,2009-s4-B,2009-s4,B,1,Round 1,9,P1188,,,,
2009-s4-B-PO-R1-M10,2009-s4-B,2009-s4,B,1,Round 1,10,P1181,,,,
2009-s4-B-PO-R1-M11,2009-s4-B,2009-s4,B,1,Round 1,11,P0327,,,,
2009-s4-B-PO-R1-M12,2009-s4-B,2009-s4,B,1,Round 1,12,P1214,,,,
2009-s4-B-PO-R1-M13,2009-s4-B,2009-s4,B,1,Round 1,13,P0344,,,,
2009-s4-B-PO-R1-M14,2009-s4-B,2009-s4,B,1,Round 1,14,P1264,,,,
2009-s4-B-PO-R1-M15,2009-s4-B,2009-s4,B,1,Round 1,15,P1328,,,,
2009-s4-B-PO-R1-M16,2009-s4-B,2009-s4,B,1,Round 1,16,P1200,,,,
2009-s5-A-PO-R1-M1,2009-s5-A,2009-s5,A,1,Round 1,1,P1334,,,,
2009-s5-A-PO-R1-M2,2009-s5-A,2009-s5,A,1,Round 1,2,P1390,P1014,,,
2009-s5-A-PO-R1-M3,2009-s5-A,2009-s5,A,1,Round 1,3,P0658,P1314,,,
2009-s5-A-PO-R1-M4,2009-s5-A,2009-s5,A,1,Round 1,4,P1223,P0273,,,
2009-s5-A-PO-R1-M5,2009-s5-A,2009-s5,A,1,Round 1,5,P1337,,,,
2009-s5-A-PO-R1-M6,2009-s5-A,2009-s5,A,1,Round 1,6,P1338,P1088,,,
2009-s5-A-PO-R1-M7,2009-s5-A,2009-s5,A,1,Round 1,7,P1030,P0051,,,
2009-s5-A-PO-R1-M8,2009-s5-A,2009-s5,A,1,Round 1,8,P1369,P0711,,,
2009-s5-A-PO-R1-M9,2009-s5-A,2009-s5,A,1,Round 1,9,P0073,,,,
2009-s5-A-PO-R1-M10,2009-s5-A,2009-s5,A,1,Round 1,10,P0772,P1380,,,
2009-s5-A-PO-R1-M11,2009-s5-A,2009-s5,A,1,Round 1,11,P0764,P1350,,,
2009-s5-A-PO-R1-M12,2009-s5-A,2009-s5,A,1,Round 1,12,P1335,P1172,,,
2009-s5-A-PO-R1-M13,2009-s5-A,2009-s5,A,1,Round 1,13,P0707,,,,
2009-s5-A-PO-R1-M14,2009-s5-A,2009-s5,A,1,Round 1,14,P1180,P0491,,,
2009-s5-A-PO-R1-M15,2009-s5-A,2009-s5,A,1,Round 1,15,P1251,P0951,,,
2009-s5-A-PO-R1-M16,2009-s5-A,2009-s5,A,1,Round 1,16,P1389,P0368,,,
2009-s5-B-PO-R1-M1,2009-s5-B,2009-s5,B,1,Round 1,1,P1053,,,,
2009-s5-B-PO-R1-M2,2009-s5-B,2009-s5,B,1,Round 1,2,P1359,P1258,,,
2009-s5-B-PO-R1-M3,2009-s5-B,2009-s5,B,1,Round 1,3,P0217,,,,
2009-s5-B-PO-R1-M4,2009-s5-B,2009-s5,B,1,Round 1,4,P1371,,,,
2009-s5-B-PO-R1-M5,2009-s5-B,2009-s5,B,1,Round 1,5,P1240,,,,
2009-s5-B-PO-R1-M6,2009-s5-B,2009-s5,B,1,Round 1,6,P1271,,,,
2009-s5-B-PO-R1-M7,2009-s5-B,2009-s5,B,1,Round 1,7,P1189,,,,
2009-s5-B-PO-R1-M8,2009-s5-B,2009-s5,B,1,Round 1,8,P1249,,,,
2009-s5-B-PO-R1-M9,2009-s5-B,2009-s5,B,1,Round 1,9,P0327,,,,
2009-s5-B-PO-R1-M10,2009-s5-B,2009-s5,B,1,Round 1,10,P1201,P1313,,,
2009-s5-B-PO-R1-M11,2009-s5-B,2009-s5,B,1,Round 1,11,P1211,,,,
2009-s5-B-PO-R1-M12,2009-s5-B,2009-s5,B,1,Round 1,12,P1317,,,,
2009-s5-B-PO-R1-M13,2009-s5-B,2009-s5,B,1,Round 1,13,P1270,,,,
2009-s5-B-PO-R1-M14,2009-s5-B,2009-s5,B,1,Round 1,14,P1319,,,,
2009-s5-B-PO-R1-M15,2009-s5-B,2009-s5,B,1,Round 1,15,P1374,,,,
2009-s5-B-PO-R1-M16,2009-s5-B,2009-s5,B,1,Round 1,16,P1199,,,,
2009-s6-A-PO-R1-M1,2009-s6-A,2009-s6,A,1,Round 1,1,P0951,,,,
2009-s6-A-PO-R1-M2,2009-s6-A,2009-s6,A,1,Round 1,2,P1380,P1382,,,
2009-s6-A-PO-R1-M3,2009-s6-A,2009-s6,A,1,Round 1,3,P1226,P1063,,,
2009-s6-A-PO-R1-M4,2009-s6-A,2009-s6,A,1,Round 1,4,P0073,P1283,,,
2009-s6-A-PO-R1-M5,2009-s6-A,2009-s6,A,1,Round 1,5,P0984,,,,
2009-s6-A-PO-R1-M6,2009-s6-A,2009-s6,A,1,Round 1,6,P1075,P1096,,,
2009-s6-A-PO-R1-M7,2009-s6-A,2009-s6,A,1,Round 1,7,P1251,,,,
2009-s6-A-PO-R1-M8,2009-s6-A,2009-s6,A,1,Round 1,8,P1215,P1350,,,
2009-s6-A-PO-R1-M9,2009-s6-A,2009-s6,A,1,Round 1,9,P0672,,,,
2009-s6-A-PO-R1-M10,2009-s6-A,2009-s6,A,1,Round 1,10,P0658,P1030,,,
2009-s6-A-PO-R1-M11,2009-s6-A,2009-s6,A,1,Round 1,11,P0029,P1300,,,
2009-s6-A-PO-R1-M12,2009-s6-A,2009-s6,A,1,Round 1,12,P1334,P1348,,,
2009-s6-A-PO-R1-M13,2009-s6-A,2009-s6,A,1,Round 1,13,P1088,,,,
2009-s6-A-PO-R1-M14,2009-s6-A,2009-s6,A,1,Round 1,14,P1270,P0772,,,
2009-s6-A-PO-R1-M15,2009-s6-A,2009-s6,A,1,Round 1,15,P0140,,,,
2009-s6-A-PO-R1-M16,2009-s6-A,2009-s6,A,1,Round 1,16,P0962,P0948,,,
2009-s6-B-PO-R1-M1,2009-s6-B,2009-s6,B,1,Round 1,1,P0248,,,,
2009-s6-B-PO-R1-M2,2009-s6-B,2009-s6,B,1,Round 1,2,P1228,P1200,,,
2009-s6-B-PO-R1-M3,2009-s6-B,2009-s6,B,1,Round 1,3,P1262,,,,
2009-s6-B-PO-R1-M4,2009-s6-B,2009-s6,B,1,Round 1,4,P1199,,,,
2009-s6-B-PO-R1-M5,2009-s6-B,2009-s6,B,1,Round 1,5,P1246,,,,
2009-s6-B-PO-R1-M6,2009-s6-B,2009-s6,B,1,Round 1,6,P1264,,,,
2009-s6-B-PO-R1-M7,2009-s6-B,2009-s6,B,1,Round 1,7,P1321,,,,
2009-s6-B-PO-R1-M8,2009-s6-B,2009-s6,B,1,Round 1,8,P1286,,,,
2009-s6-B-PO-R1-M9,2009-s6-B,2009-s6,B,1,Round 1,9,P1239,,,,
2009-s6-B-PO-R1-M10,2009-s6-B,2009-s6,B,1,Round 1,10,P1363,P1342,,,
2009-s6-B-PO-R1-M11,2009-s6-B,2009-s6,B,1,Round 1,11,P1097,,,,
2009-s6-B-PO-R1-M12,2009-s6-B,2009-s6,B,1,Round 1,12,P1250,,,,
2009-s6-B-PO-R1-M13,2009-s6-B,2009-s6,B,1,Round 1,13,P1277,,,,
2009-s6-B-PO-R1-M14,2009-s6-B,2009-s6,B,1,Round 1,14,P0217,,,,
2009-s6-B-PO-R1-M15,2009-s6-B,2009-s6,B,1,Round 1,15,P0296,,,,
2009-s6-B-PO-R1-M16,2009-s6-B,2009-s6,B,1,Round 1,16,P1106,,,,
2010-s1-A-PO-R1-M1,2010-s1-A,2010-s1,A,1,Round 1,1,P0672,,,,
2010-s1-A-PO-R1-M2,2010-s1-A,2010-s1,A,1,Round 1,2,P1334,P0658,,,
2010-s1-A-PO-R1-M3,2010-s1-A,2010-s1,A,1,Round 1,3,P1426,P1450,,,
2010-s1-A-PO-R1-M4,2010-s1-A,2010-s1,A,1,Round 1,4,P1075,P0969,,,
2010-s1-A-PO-R1-M5,2010-s1-A,2010-s1,A,1,Round 1,5,P1545,P1496,,,
2010-s1-A-PO-R1-M6,2010-s1-A,2010-s1,A,1,Round 1,6,P1063,P1088,,,
2010-s1-A-PO-R1-M7,2010-s1-A,2010-s1,A,1,Round 1,7,P0029,P1554,,,
2010-s1-A-PO-R1-M8,2010-s1-A,2010-s1,A,1,Round 1,8,P1530,P0853,,,
2010-s1-A-PO-R1-M9,2010-s1-A,2010-s1,A,1,Round 1,9,P1340,,,,
2010-s1-A-PO-R1-M10,2010-s1-A,2010-s1,A,1,Round 1,10,P0140,P1249,,,
2010-s1-A-PO-R1-M11,2010-s1-A,2010-s1,A,1,Round 1,11,P1514,P1300,,,
2010-s1-A-PO-R1-M12,2010-s1-A,2010-s1,A,1,Round 1,12,P1215,P1425,,,
2010-s1-A-PO-R1-M13,2010-s1-A,2010-s1,A,1,Round 1,13,P1521,P1491,,,
2010-s1-A-PO-R1-M14,2010-s1-A,2010-s1,A,1,Round 1,14,P1564,P1380,,,
2010-s1-A-PO-R1-M15,2010-s1-A,2010-s1,A,1,Round 1,15,P1233,P1096,,,
2010-s1-A-PO-R1-M16,2010-s1-A,2010-s1,A,1,Round 1,16,P1441,P1429,,,
2010-s1-B-PO-R1-M1,2010-s1-B,2010-s1,B,1,Round 1,1,P1328,,,,
2010-s1-B-PO-R1-M2,2010-s1-B,2010-s1,B,1,Round 1,2,P0205,P0217,,,
