player_id,season_id,division,group_id,group_letter,group_played,group_wins,group_losses,group_points,group_win_pct,made_playoffs,playoff_seed,result
P0558,2009-s3,A,2009-s3-A-GA,A,6,2,4,6,40,False,,Group stage
P1095,2009-s3,A,2009-s3-A-GA,A,4,1,3,3,43,False,,Group stage
P1304,2009-s3,A,2009-s3-A-GA,A,4,4,0,12,65,True,4,Made playoffs
P1088,2009-s3,A,2009-s3-A-GB,B,6,2,4,6,35,False,,Group stage
P1289,2009-s3,A,2009-s3-A-GB,B,5,4,1,12,68,True,9,Made playoffs
P1243,2009-s3,A,2009-s3-A-GB,B,4,2,2,6,43,False,,Group stage
P0073,2009-s3,A,2009-s3-A-GB,B,6,4,2,12,57,True,8,Made playoffs
P0658,2009-s3,A,2009-s3-A-GB,B,6,4,2,12,65,True,18,Made playoffs
P0344,2009-s3,A,2009-s3-A-GB,B,5,1,4,3,38,False,,Group stage
P1176,2009-s3,A,2009-s3-A-GB,B,4,1,3,3,40,False,,Group stage
P1368,2009-s3,A,2009-s3-A-GC,C,6,5,0,16,72,True,1,Made playoffs
P1323,2009-s3,A,2009-s3-A-GC,C,4,2,2,6,45,False,,Group stage
P1345,2009-s3,A,2009-s3-A-GC,C,5,0,5,0,34,False,,Group stage
P1034,2009-s3,A,2009-s3-A-GC,C,5,3,2,9,64,True,19,Made playoffs
P1291,2009-s3,A,2009-s3-A-GC,C,5,1,4,3,26,False,,Group stage
P0029,2009-s3,A,2009-s3-A-GC,C,6,5,1,15,70,True,12,Made playoffs
P1373,2009-s3,A,2009-s3-A-GC,C,3,0,2,1,17,False,,Group stage
P0707,2009-s3,A,2009-s3-A-GD,D,6,5,1,15,67,True,11,Made playoffs
P0969,2009-s3,A,2009-s3-A-GD,D,6,5,1,15,63,True,6,Made playoffs
P0255,2009-s3,A,2009-s3-A-GD,D,4,1,2,4,48,False,,Group stage
P1381,2009-s3,A,2009-s3-A-GD,D,6,0,6,0,33,False,,Group stage
P1147,2009-s3,A,2009-s3-A-GD,D,5,2,3,6,36,False,,Group stage
P0273,2009-s3,A,2009-s3-A-GD,D,5,2,3,6,56,False,,Group stage
P1234,2009-s3,A,2009-s3-A-GD,D,6,3,2,10,45,True,20,Made playoffs
P1297,2009-s3,A,2009-s3-A-GE,E,4,2,1,7,53,False,,Group stage
P1172,2009-s3,A,2009-s3-A-GE,E,6,5,0,16,62,True,7,Made playoffs
P1197,2009-s3,A,2009-s3-A-GE,E,4,0,4,0,28,False,,Group stage
P1287,2009-s3,A,2009-s3-A-GE,E,3,0,3,0,37,False,,Group stage
P1343,2009-s3,A,2009-s3-A-GE,E,6,3,3,9,60,True,21,Made playoffs
P1256,2009-s3,A,2009-s3-A-GE,E,4,1,3,3,35,False,,Group stage
P1380,2009-s3,A,2009-s3-A-GE,E,5,4,1,12,60,True,14,Made playoffs
P1193,2009-s3,A,2009-s3-A-GF,F,6,5,0,16,72,True,2,Champion
P1227,2009-s3,A,2009-s3-A-GF,F,6,5,1,15,62,True,13,Runner-up
P1245,2009-s3,A,2009-s3-A-GF,F,5,1,4,3,30,False,,Group stage
P0951,2009-s3,A,2009-s3-A-GF,F,6,3,2,10,67,True,26,Made playoffs
P1390,2009-s3,A,2009-s3-A-GF,F,6,0,6,0,28,False,,Group stage
P0363,2009-s3,A,2009-s3-A-GF,F,5,2,3,6,40,False,,Group stage
P1327,2009-s3,A,2009-s3-A-GF,F,6,3,3,9,47,True,22,Made playoffs
P0757,2009-s3,A,2009-s3-A-GG,G,6,3,2,10,60,True,23,Made playoffs
P0140,2009-s3,A,2009-s3-A-GG,G,6,5,0,16,73,True,3,Made playoffs
P0024,2009-s3,A,2009-s3-A-GG,G,6,2,4,6,45,False,,Group stage
P1316,2009-s3,A,2009-s3-A-GG,G,5,3,2,9,56,False,,Group stage
P1358,2009-s3,A,2009-s3-A-GG,G,5,1,4,3,42,False,,Group stage
P1182,2009-s3,A,2009-s3-A-GG,G,6,0,6,0,0,False,,Group stage
P0962,2009-s3,A,2009-s3-A-GG,G,6,5,1,15,73,True,10,Made playoffs
P0078,2009-s3,A,2009-s3-A-GH,H,6,3,1,11,57,True,24,Made playoffs
P0847,2009-s3,A,2009-s3-A-GH,H,6,5,0,16,72,True,16,Made playoffs
P1040,2009-s3,A,2009-s3-A-GH,H,5,1,4,3,46,False,,Group stage
P1075,2009-s3,A,2009-s3-A-GH,H,6,5,1,15,70,True,5,Made playoffs
P0858,2009-s3,A,2009-s3-A-GH,H,6,0,6,0,0,False,,Group stage
P1202,2009-s3,A,2009-s3-A-GH,H,5,1,4,3,38,False,,Group stage
P0617,2009-s3,A,2009-s3-A-GH,H,6,3,2,10,65,True,25,Made playoffs
P1311,2009-s3,B,2009-s3-B-GA,A,4,1,3,3,30,False,,Group stage
P1179,2009-s3,B,2009-s3-B-GA,A,5,2,1,8,58,True,13,Made playoffs
P1210,2009-s3,B,2009-s3-B-GA,A,6,0,6,0,22,False,,Group stage
P1224,2009-s3,B,2009-s3-B-GA,A,6,4,2,12,60,True,6,Made playoffs
P1385,2009-s3,B,2009-s3-B-GA,A,4,2,2,6,48,False,,Group stage
P1268,2009-s3,B,2009-s3-B-GA,A,5,2,2,7,60,False,,Group stage
P1332,2009-s3,B,2009-s3-B-GA,A,6,5,0,16,68,True,2,Made playoffs
P1282,2009-s3,B,2009-s3-B-GB,B,6,3,2,10,43,True,9,Made playoffs
P1216,2009-s3,B,2009-s3-B-GB,B,5,2,1,8,66,True,16,Made playoffs
P1265,2009-s3,B,2009-s3-B-GB,B,4,0,4,0,15,False,,Group stage
P1346,2009-s3,B,2009-s3-B-GB,B,5,2,3,6,38,False,,Group stage
P1260,2009-s3,B,2009-s3-B-GB,B,4,1,3,3,30,False,,Group stage
P1355,2009-s3,B,2009-s3-B-GB,B,5,3,0,11,78,True,5,Made playoffs
P1225,2009-s3,B,2009-s3-B-GB,B,5,3,1,10,70,True,11,Champion
P1340,2009-s3,B,2009-s3-B-GC,C,6,6,0,18,80,True,1,Runner-up
P1221,2009-s3,B,2009-s3-B-GC,C,3,1,2,3,37,False,,Group stage
P1387,2009-s3,B,2009-s3-B-GC,C,5,1,4,3,30,False,,Group stage
P1106,2009-s3,B,2009-s3-B-GC,C,3,2,1,6,67,True,10,Made playoffs
P1269,2009-s3,B,2009-s3-B-GC,C,4,2,2,6,50,True,15,Made playoffs
P1341,2009-s3,B,2009-s3-B-GC,C,2,0,2,0,25,False,,Group stage
P1329,2009-s3,B,2009-s3-B-GC,C,1,0,1,0,10,False,,Group stage
P0820,2009-s3,B,2009-s3-B-GD,D,5,4,0,13,70,True,4,Made playoffs
P1187,2009-s3,B,2009-s3-B-GD,D,5,2,2,7,52,True,14,Made playoffs
P0431,2009-s3,B,2009-s3-B-GD,D,6,3,2,10,50,True,8,Made playoffs
P0217,2009-s3,B,2009-s3-B-GD,D,3,1,2,3,47,False,,Group stage
P1315,2009-s3,B,2009-s3-B-GD,D,3,1,2,3,23,False,,Group stage
P0976,2009-s3,B,2009-s3-B-GD,D,4,0,4,0,25,False,,Group stage
P1371,2009-s3,B,2009-s3-B-GD,D,6,3,2,10,63,True,19,Made playoffs
P1353,2009-s3,B,2009-s3-B-GE,E,6,5,1,15,67,True,3,Made playoffs
P1120,2009-s3,B,2009-s3-B-GE,E,3,1,2,3,40,False,,Group stage
P1057,2009-s3,B,2009-s3-B-GE,E,6,2,3,7,45,False,,Group stage
P1365,2009-s3,B,2009-s3-B-GE,E,4,0,4,0,33,False,,Group stage
P1130,2009-s3,B,2009-s3-B-GE,E,3,0,2,1,17,False,,Group stage
P1167,2009-s3,B,2009-s3-B-GE,E,4,4,0,12,68,True,7,Made playoffs
P0772,2009-s3,B,2009-s3-B-GE,E,6,3,3,9,60,True,12,Made playoffs
P1168,2009-s3,B,2009-s3-B-GF,F,0,0,0,0,,False,,Group stage
P0051,2009-s4,A,2009-s4-A-GA,A,3,0,3,0,33,False,,Group stage
P1369,2009-s4,A,2009-s4-A-GA,A,6,6,0,18,72,True,3,Runner-up
P1353,2009-s4,A,2009-s4-A-GA,A,6,3,3,9,55,True,14,Made playoffs
P1223,2009-s4,A,2009-s4-A-GA,A,4,2,2,6,48,False,,Group stage
P1352,2009-s4,A,2009-s4-A-GA,A,4,0,4,0,13,False,,Group stage
P1063,2009-s4,A,2009-s4-A-GA,A,6,3,3,9,45,True,21,Made playoffs
P0984,2009-s4,A,2009-s4-A-GA,A,5,3,2,9,66,True,26,Made playoffs
P1327,2009-s4,A,2009-s4-A-GB,B,6,3,3,9,45,True,22,Made playoffs
P0711,2009-s4,A,2009-s4-A-GB,B,6,5,1,15,63,True,9,Made playoffs
P1348,2009-s4,A,2009-s4-A-GB,B,5,0,5,0,40,False,,Group stage
P1224,2009-s4,A,2009-s4-A-GB,B,5,2,3,6,48,False,,Group stage
P0658,2009-s4,A,2009-s4-A-GB,B,6,6,0,18,63,True,4,Made playoffs
P1054,2009-s4,A,2009-s4-A-GB,B,6,2,4,6,47,False,,Group stage
P1088,2009-s4,A,2009-s4-A-GB,B,6,2,4,6,42,False,,Group stage
P1380,2009-s4,A,2009-s4-A-GC,C,6,3,3,9,60,True,19,Made playoffs
P0951,2009-s4,A,2009-s4-A-GC,C,6,6,0,18,77,True,1,Made playoffs
P1301,2009-s4,A,2009-s4-A-GC,C,6,3,2,10,48,True,12,Made playoffs
P1167,2009-s4,A,2009-s4-A-GC,C,4,2,2,6,35,False,,Group stage
P0297,2009-s4,A,2009-s4-A-GC,C,4,1,3,3,25,False,,Group stage
P0073,2009-s4,A,2009-s4-A-GC,C,6,2,4,6,52,False,,Group stage
P1179,2009-s4,A,2009-s4-A-GC,C,4,0,3,1,35,False,,Group stage
P1085,2009-s4,A,2009-s4-A-GD,D,4,2,2,6,50,False,,Group stage
P1261,2009-s4,A,2009-s4-A-GD,D,5,4,1,12,60,True,11,Made playoffs
P1034,2009-s4,A,2009-s4-A-GD,D,3,0,3,0,20,False,,Group stage
P1272,2009-s4,A,2009-s4-A-GD,D,6,3,3,9,48,True,20,Made playoffs
P1183,2009-s4,A,2009-s4-A-GD,D,4,0,4,0,35,False,,Group stage
P0697,2009-s4,A,2009-s4-A-GD,D,6,6,0,18,75,True,2,Made playoffs
P1074,2009-s4,A,2009-s4-A-GD,D,2,0,2,0,30,False,,Group stage
P1176,2009-s4,A,2009-s4-A-GE,E,4,0,4,0,25,False,,Group stage
P1257,2009-s4,A,2009-s4-A-GE,E,6,3,3,9,52,False,,Group stage
P1339,2009-s4,A,2009-s4-A-GE,E,5,3,2,9,54,True,16,Made playoffs
P1207,2009-s4,A,2009-s4-A-GE,E,3,1,2,3,37,False,,Group stage
P1198,2009-s4,A,2009-s4-A-GE,E,6,4,2,12,53,True,6,Made playoffs
P0296,2009-s4,A,2009-s4-A-GE,E,5,3,2,9,54,True,23,Made playoffs
P1390,2009-s4,A,2009-s4-A-GE,E,5,3,2,9,64,False,,Group stage
P1268,2009-s4,A,2009-s4-A-GF,F,6,4,2,12,65,True,5,Made playoffs
P0140,2009-s4,A,2009-s4-A-GF,F,5,4,1,12,56,True,17,Made playoffs
P1354,2009-s4,A,2009-s4-A-GF,F,2,0,2,0,40,False,,Group stage
P1172,2009-s4,A,2009-s4-A-GF,F,4,4,0,12,75,True,10,Made playoffs
P0024,2009-s4,A,2009-s4-A-GF,F,5,0,4,1,34,False,,Group stage
P1366,2009-s4,A,2009-s4-A-GF,F,6,2,3,7,33,False,,Group stage
P1274,2009-s4,A,2009-s4-A-GF,F,4,1,3,3,45,False,,Group stage
P1193,2009-s4,A,2009-s4-A-GG,G,4,2,0,8,65,True,24,Made playoffs
P1158,2009-s4,A,2009-s4-A-GG,G,4,0,3,1,33,False,,Group stage
P1243,2009-s4,A,2009-s4-A-GG,G,4,0,3,1,43,False,,Group stage
P1235,2009-s4,A,2009-s4-A-GG,G,3,2,1,6,50,False,,Group stage
P1343,2009-s4,A,2009-s4-A-GG,G,2,1,1,3,50,False,,Group stage
P1336,2009-s4,A,2009-s4-A-GG,G,6,3,3,9,52,True,15,Made playoffs
P1213,2009-s4,A,2009-s4-A-GG,G,5,4,1,12,56,True,8,Made playoffs
P1340,2009-s4,A,2009-s4-A-GH,H,6,2,3,7,48,False,,Group stage
P1300,2009-s4,A,2009-s4-A-GH,H,6,3,2,10,57,True,18,Made playoffs
P1281,2009-s4,A,2009-s4-A-GH,H,6,4,2,12,53,True,7,Made playoffs
P1381,2009-s4,A,2009-s4-A-GH,H,6,2,3,7,42,False,,Group stage
P1197,2009-s4,A,2009-s4-A-GH,H,6,2,4,6,38,False,,Group stage
P1334,2009-s4,A,2009-s4-A-GH,H,6,3,3,9,55,True,25,Champion
P1289,2009-s4,A,2009-s4-A-GH,H,6,3,2,10,57,True,13,Made playoffs
P1181,2009-s4,B,2009-s4-B-GA,A,5,2,3,6,46,True,15,Made playoffs
P1211,2009-s4,B,2009-s4-B-GA,A,5,2,3,6,44,True,17,Made playoffs
P1276,2009-s4,B,2009-s4-B-GA,A,5,4,1,12,52,True,8,Made playoffs
P1319,2009-s4,B,2009-s4-B-GA,A,5,2,3,6,48,True,13,Made playoffs
P1019,2009-s4,B,2009-s4-B-GA,A,3,0,3,0,27,False,,Group stage
P1371,2009-s4,B,2009-s4-B-GA,A,6,6,0,18,80,True,1,Made playoffs
P1387,2009-s4,B,2009-s4-B-GA,A,5,1,4,3,38,False,,Group stage
P1214,2009-s4,B,2009-s4-B-GB,B,6,3,3,9,60,True,10,Made playoffs
P1379,2009-s4,B,2009-s4-B-GB,B,5,1,4,3,28,False,,Group stage
P1314,2009-s4,B,2009-s4-B-GB,B,5,3,2,9,52,True,16,Champion
P0344,2009-s4,B,2009-s4-B-GB,B,6,5,1,15,73,True,3,Made playoffs
P1328,2009-s4,B,2009-s4-B-GB,B,6,5,1,15,60,True,6,Made playoffs
P1299,2009-s4,B,2009-s4-B-GB,B,4,1,3,3,38,False,,Group stage
P1201,2009-s4,B,2009-s4-B-GB,B,6,1,5,3,32,False,,Group stage
P1200,2009-s4,B,2009-s4-B-GC,C,5,3,2,9,56,True,11,Made playoffs
P1188,2009-s4,B,2009-s4-B-GC,C,6,5,0,16,70,True,2,Made playoffs
P1386,2009-s4,B,2009-s4-B-GC,C,4,2,2,6,58,False,,Group stage
P0431,2009-s4,B,2009-s4-B-GC,C,5,1,4,3,32,False,,Group stage
P0327,2009-s4,B,2009-s4-B-GC,C,6,4,0,14,67,True,7,Runner-up
P1191,2009-s4,B,2009-s4-B-GC,C,5,0,5,0,22,False,,Group stage
P1222,2009-s4,B,2009-s4-B-GC,C,5,1,3,4,40,False,,Group stage
P0447,2009-s4,B,2009-s4-B-GD,D,0,0,0,0,,False,,Group stage
P1346,2009-s4,B,2009-s4-B-GD,D,1,0,1,0,30,False,,Group stage
P1311,2009-s4,B,2009-s4-B-GD,D,2,0,2,0,35,False,,Group stage
P1253,2009-s4,B,2009-s4-B-GD,D,1,0,1,0,30,False,,Group stage
P1307,2009-s4,B,2009-s4-B-GD,D,1,0,1,0,10,False,,Group stage
P0772,2009-s4,B,2009-s4-B-GD,D,5,5,0,15,72,True,4,Made playoffs
P1106,2009-s4,B,2009-s4-B-GD,D,2,1,1,3,50,False,,Group stage
P1218,2009-s4,B,2009-s4-B-GE,E,6,1,4,4,47,False,,Group stage
P1374,2009-s4,B,2009-s4-B-GE,E,5,2,1,8,56,True,12,Made playoffs
P1234,2009-s4,B,2009-s4-B-GE,E,6,4,0,14,62,True,5,Made playoffs
P1308,2009-s4,B,2009-s4-B-GE,E,5,0,5,0,26,False,,Group stage
P1285,2009-s4,B,2009-s4-B-GE,E,6,3,2,10,48,True,9,Made playoffs
P1264,2009-s4,B,2009-s4-B-GE,E,5,2,1,8,54,True,14,Made playoffs
P1187,2009-s4,B,2009-s4-B-GE,E,3,1,0,5,60,False,,Group stage
P1168,2009-s5,B,2009-s5-B-GF,F,0,0,0,0,,False,,Group stage
P0196,2009-s6,A,2009-s6-A-GA,A,6,1,4,4,45,False,,Group stage
P1030,2009-s6,A,2009-s6-A-GA,A,6,3,1,11,55,True,18,Made playoffs
P1300,2009-s6,A,2009-s6-A-GA,A,6,3,3,9,53,True,26,Made playoffs
P1375,2009-s6,A,2009-s6-A-GA,A,6,1,2,6,43,False,,Group stage
P0029,2009-s6,A,2009-s6-A-GA,A,6,4,1,13,60,True,7,Made playoffs
P0073,2009-s6,A,2009-s6-A-GA,A,6,4,1,13,53,True,9,Runner-up
P1053,2009-s6,A,2009-s6-A-GA,A,6,1,5,3,40,False,,Group stage
P1215,2009-s6,A,2009-s6-A-GB,B,6,4,2,12,48,True,12,Made playoffs
P0565,2009-s6,A,2009-s6-A-GB,B,4,1,3,3,23,False,,Group stage
P1226,2009-s6,A,2009-s6-A-GB,B,6,5,0,16,87,True,8,Made playoffs
P0772,2009-s6,A,2009-s6-A-GB,B,6,3,3,9,57,True,19,Made playoffs
P0921,2009-s6,A,2009-s6-A-GB,B,4,2,1,7,68,False,,Group stage
P1054,2009-s6,A,2009-s6-A-GB,B,3,0,3,0,13,False,,Group stage
P1391,2009-s6,A,2009-s6-A-GB,B,3,0,3,0,17,False,,Group stage
P1238,2009-s6,A,2009-s6-A-GC,C,5,2,3,6,40,False,,Group stage
P1267,2009-s6,A,2009-s6-A-GC,C,6,1,5,3,40,False,,Group stage
P0585,2009-s6,A,2009-s6-A-GC,C,4,2,2,6,55,False,,Group stage
P0024,2009-s6,A,2009-s6-A-GC,C,5,2,3,6,40,False,,Group stage
P0962,2009-s6,A,2009-s6-A-GC,C,6,4,2,12,53,True,11,Made playoffs
P1382,2009-s6,A,2009-s6-A-GC,C,6,3,2,10,53,True,17,Made playoffs
P0140,2009-s6,A,2009-s6-A-GC,C,6,4,1,13,67,True,6,Champion
P0951,2009-s6,A,2009-s6-A-GD,D,6,6,0,18,78,True,1,Made playoffs
P1283,2009-s6,A,2009-s6-A-GD,D,6,3,3,9,50,True,24,Made playoffs
P1158,2009-s6,A,2009-s6-A-GD,D,5,1,4,3,22,False,,Group stage
P1311,2009-s6,A,2009-s6-A-GD,D,5,0,4,1,22,False,,Group stage
P1334,2009-s6,A,2009-s6-A-GD,D,6,4,1,13,72,True,10,Made playoffs
P1096,2009-s6,A,2009-s6-A-GD,D,6,3,2,10,53,True,20,Made playoffs
P1381,2009-s6,A,2009-s6-A-GD,D,6,1,4,4,43,False,,Group stage
P1075,2009-s6,A,2009-s6-A-GF,F,5,4,1,12,72,True,13,Made playoffs
P1251,2009-s6,A,2009-s6-A-GF,F,5,5,0,15,66,True,5,Made playoffs
P1180,2009-s6,A,2009-s6-A-GF,F,2,2,0,6,75,False,,Group stage
P0969,2009-s6,A,2009-s6-A-GF,F,4,2,2,6,50,False,,Group stage
P1377,2009-s6,A,2009-s6-A-GF,F,6,1,5,3,32,False,,Group stage
P0948,2009-s6,A,2009-s6-A-GF,F,5,2,3,6,44,True,22,Made playoffs
P1212,2009-s6,A,2009-s6-A-GF,F,5,0,5,0,30,False,,Group stage
P1325,2009-s6,A,2009-s6-A-GG,G,6,0,4,2,23,False,,Group stage
P0051,2009-s6,A,2009-s6-A-GG,G,5,2,3,6,40,False,,Group stage
P1390,2009-s6,A,2009-s6-A-GG,G,5,0,3,2,42,False,,Group stage
P0753,2009-s6,A,2009-s6-A-GG,G,3,0,2,1,20,False,,Group stage
P0658,2009-s6,A,2009-s6-A-GG,G,6,5,1,15,78,True,15,Made playoffs
P1088,2009-s6,A,2009-s6-A-GG,G,6,5,0,16,70,True,3,Made playoffs
P1063,2009-s6,A,2009-s6-A-GG,G,5,3,2,9,60,True,25,Made playoffs
P0662,2009-s6,A,2009-s6-A-GH,H,2,1,1,3,35,False,,Group stage
P1263,2009-s6,A,2009-s6-A-GH,H,3,0,3,0,13,False,,Group stage
P0984,2009-s6,A,2009-s6-A-GH,H,5,4,1,12,50,True,4,Made playoffs
P1380,2009-s6,A,2009-s6-A-GH,H,5,3,2,9,62,True,16,Made playoffs
P0273,2009-s6,A,2009-s6-A-GH,H,3,1,2,3,40,False,,Group stage
P1233,2009-s6,A,2009-s6-A-GH,H,4,2,2,6,50,False,,Group stage
P1348,2009-s6,A,2009-s6-A-GH,H,6,3,3,9,68,True,23,Made playoffs
P1032,2009-s6,B,2009-s6-B-GA,A,5,1,4,3,36,False,,Group stage
P1097,2009-s6,B,2009-s6-B-GA,A,6,4,2,12,58,True,7,Made playoffs
P1203,2009-s6,B,2009-s6-B-GA,A,6,1,4,4,37,False,,Group stage
P1277,2009-s6,B,2009-s6-B-GA,A,6,5,1,15,65,True,3,Made playoffs
P1200,2009-s6,B,2009-s6-B-GA,A,6,3,2,10,55,True,17,Made playoffs
P1264,2009-s6,B,2009-s6-B-GA,A,6,3,1,11,55,True,13,Made playoffs
P0447,2009-s6,B,2009-s6-B-GA,A,5,1,4,3,40,False,,Group stage
P1387,2009-s6,B,2009-s6-B-GB,B,5,0,5,0,14,False,,Group stage
P1254,2009-s6,B,2009-s6-B-GB,B,5,1,4,3,30,False,,Group stage
P1246,2009-s6,B,2009-s6-B-GB,B,6,5,1,15,70,True,4,Made playoffs
P1314,2009-s6,B,2009-s6-B-GB,B,4,2,2,6,43,False,,Group stage
P1328,2009-s6,B,2009-s6-B-GB,B,6,2,3,7,57,False,,Group stage
P0296,2009-s6,B,2009-s6-B-GB,B,6,4,1,13,58,True,6,Runner-up
P1286,2009-s6,B,2009-s6-B-GB,B,6,3,1,11,67,True,12,Champion
P1218,2009-s6,B,2009-s6-B-GC,C,6,0,6,0,23,False,,Group stage
P0217,2009-s6,B,2009-s6-B-GC,C,6,3,3,9,57,True,14,Made playoffs
P1239,2009-s6,B,2009-s6-B-GC,C,6,5,1,15,70,True,2,Made playoffs
P1309,2009-s6,B,2009-s6-B-GC,C,5,3,2,9,60,False,,Group stage
P1342,2009-s6,B,2009-s6-B-GC,C,6,3,3,9,48,True,18,Made playoffs
P1262,2009-s6,B,2009-s6-B-GC,C,6,4,2,12,48,True,8,Made playoffs
P1371,2009-s6,B,2009-s6-B-GC,C,5,2,3,6,44,False,,Group stage
P0359,2009-s6,B,2009-s6-B-GD,D,5,0,5,0,26,False,,Group stage
P1106,2009-s6,B,2009-s6-B-GD,D,6,4,0,14,77,True,11,Made playoffs
P1199,2009-s6,B,2009-s6-B-GD,D,6,4,2,12,58,True,9,Made playoffs
P0841,2009-s6,B,2009-s6-B-GD,D,4,0,3,1,30,False,,Group stage
P1313,2009-s6,B,2009-s6-B-GD,D,5,1,4,3,32,False,,Group stage
P1321,2009-s6,B,2009-s6-B-GD,D,6,4,1,13,58,True,5,Made playoffs
P1228,2009-s6,B,2009-s6-B-GD,D,6,3,1,11,55,True,16,Made playoffs
P1250,2009-s6,B,2009-s6-B-GE,E,5,3,2,9,64,True,10,Made playoffs
P1248,2009-s6,B,2009-s6-B-GE,E,5,2,3,6,46,False,,Group stage
P1095,2009-s6,B,2009-s6-B-GE,E,4,2,2,6,55,False,,Group stage
P1363,2009-s6,B,2009-s6-B-GE,E,5,2,3,6,54,True,15,Made playoffs
P0248,2009-s6,B,2009-s6-B-GE,E,6,6,0,18,77,True,1,Made playoffs
P1356,2009-s6,B,2009-s6-B-GE,E,3,2,1,6,60,False,,Group stage
P1367,2009-s6,B,2009-s6-B-GE,E,6,0,6,0,3,False,,Group stage
P1168,2009-s6,B,2009-s6-B-GF,F,0,0,0,0,,False,,Group stage
P1388,2010-s1,A,2010-s1-A-GA,A,1,0,1,0,40,False,,Group stage
P0658,2010-s1,A,2010-s1-A-GA,A,5,4,1,12,58,True,17,Made playoffs
P1057,2010-s1,A,2010-s1-A-GA,A,1,0,1,0,40,False,,Group stage
P1545,2010-s1,A,2010-s1-A-GA,A,3,2,1,6,43,True,4,Made playoffs
P1262,2010-s1,A,2010-s1-A-GA,A,3,0,3,0,30,False,,Group stage
P1340,2010-s1,A,2010-s1-A-GA,A,5,4,1,12,68,True,2,Made playoffs
P1074,2010-s1,A,2010-s1-A-GA,A,2,0,2,0,35,False,,Group stage
P1054,2010-s1,A,2010-s1-A-GB,B,6,1,4,4,42,False,,Group stage
P1286,2010-s1,A,2010-s1-A-GB,B,2,1,1,3,50,False,,Group stage
P1425,2010-s1,A,2010-s1-A-GB,B,6,3,3,9,53,True,23,Made playoffs
P0754,2010-s1,A,2010-s1-A-GB,B,3,1,2,3,43,False,,Group stage
P1233,2010-s1,A,2010-s1-A-GB,B,3,1,1,4,43,True,6,Made playoffs
P0140,2010-s1,A,2010-s1-A-GB,B,5,4,1,12,64,True,15,Made playoffs
P1496,2010-s1,A,2010-s1-A-GB,B,3,2,1,6,50,True,29,Made playoffs
P1405,2010-s1,A,2010-s1-A-GC,C,2,0,2,0,40,False,,Group stage
P0024,2010-s1,A,2010-s1-A-GC,C,3,1,1,4,47,False,,Group stage
P1429,2010-s1,A,2010-s1-A-GC,C,5,1,3,4,38,True,22,Made playoffs
P0029,2010-s1,A,2010-s1-A-GC,C,4,2,1,7,63,True,5,Made playoffs
P1215,2010-s1,A,2010-s1-A-GC,C,6,4,1,13,58,True,10,Made playoffs
P1481,2010-s1,A,2010-s1-A-GC,C,3,2,1,6,53,False,,Group stage
P1289,2010-s1,A,2010-s1-A-GC,C,1,0,1,0,30,False,,Group stage
P1278,2010-s1,A,2010-s1-A-GD,D,2,0,2,0,0,False,,Group stage
P1554,2010-s1,A,2010-s1-A-GD,D,3,0,3,0,23,True,28,Made playoffs
P1450,2010-s1,A,2010-s1-A-GD,D,4,3,1,9,63,True,25,Made playoffs
P1051,2010-s1,A,2010-s1-A-GD,D,1,0,1,0,40,False,,Group stage
P0294,2010-s1,A,2010-s1-A-GD,D,4,1,2,4,50,False,,Group stage
P1249,2010-s1,A,2010-s1-A-GD,D,5,4,1,12,74,True,18,Made playoffs
P1075,2010-s1,A,2010-s1-A-GD,D,3,2,0,7,57,True,9,Made playoffs
P1381,2010-s1,A,2010-s1-A-GE,E,6,1,5,3,30,False,,Group stage
P1426,2010-s1,A,2010-s1-A-GE,E,4,3,1,9,60,True,8,Made playoffs
P1539,2010-s1,A,2010-s1-A-GE,E,3,2,1,6,57,False,,Group stage
P1514,2010-s1,A,2010-s1-A-GE,E,4,3,1,9,63,True,7,Made playoffs
P1453,2010-s1,A,2010-s1-A-GE,E,3,1,2,3,47,False,,Group stage
P1063,2010-s1,A,2010-s1-A-GE,E,6,4,2,12,58,True,13,Made playoffs
P1096,2010-s1,A,2010-s1-A-GE,E,4,1,3,3,43,True,27,Made playoffs
P1513,2010-s1,A,2010-s1-A-GF,F,4,1,3,3,35,False,,Group stage
P1097,2010-s1,A,2010-s1-A-GF,F,5,1,4,3,40,False,,Group stage
P1441,2010-s1,A,2010-s1-A-GF,F,5,4,0,13,68,True,11,Runner-up
P0617,2010-s1,A,2010-s1-A-GF,F,2,1,1,3,50,False,,Group stage
P0672,2010-s1,A,2010-s1-A-GF,F,4,4,0,12,78,True,1,Champion
P1380,2010-s1,A,2010-s1-A-GF,F,6,3,2,10,62,True,19,Made playoffs
P1512,2010-s1,A,2010-s1-A-GF,F,4,0,4,0,10,False,,Group stage
P1088,2010-s1,A,2010-s1-A-GG,G,4,1,2,4,48,True,20,Made playoffs
P1530,2010-s1,A,2010-s1-A-GG,G,6,4,2,12,58,True,12,Made playoffs
P0196,2010-s1,A,2010-s1-A-GG,G,4,1,2,4,48,False,,Group stage
P1491,2010-s1,A,2010-s1-A-GG,G,3,1,2,3,50,True,30,Made playoffs
P1508,2010-s1,A,2010-s1-A-GG,G,4,2,2,6,48,False,,Group stage
P1521,2010-s1,A,2010-s1-A-GG,G,6,5,1,15,57,True,3,Made playoffs
P1524,2010-s1,A,2010-s1-A-GG,G,5,1,4,3,38,False,,Group stage
